Player Name,League,Position,Age,Matches Played,Starts,90s Played,Goals,Assists,Yellow Cards,Red Cards
Giulio Donati,Serie A,DF,29.0,20,20,19.6,1,0,4,0
Ji Dong-won,Bundesliga,FW,28.0,4,1,1.1,0,0,1,0
Anastasios Donis,Ligue 1,"FW,MF",22.0,15,6,6.8,0,0,1,0
Alfredo Donnarumma,Serie A,FW,28.0,31,20,18.7,7,2,1,0
Gianluigi Donnarumma,Serie A,GK,20.0,36,36,35.6,0,0,3,0
Gabriel Dos Santos,Ligue 1,DF,21.0,24,23,23.2,1,0,3,0
Mathieu Dossevi,Ligue 1,"MF,FW",31.0,26,20,19.5,1,2,0,0
Bas Dost,Bundesliga,FW,30.0,24,16,16.4,8,2,2,0
Abdoulaye Doucouré,Premier League,MF,26.0,37,36,35.1,4,2,9,0
Mamadou Doucouré,Bundesliga,MF,21.0,2,0,0.0,0,0,0,0
Moussa Doumbia,Ligue 1,"FW,MF",24.0,26,22,19.1,2,1,8,1
Souleyman Doumbia,Ligue 1,DF,22.0,5,5,5.0,0,1,1,0
Souleyman Doumbia,Ligue 1,DF,22.0,1,1,1.0,0,0,0,0
Thomas Doyle,Premier League,"MF,FW",17.0,1,0,0.2,0,0,0,0
Mohamed Dräger,Bundesliga,DF,23.0,18,16,16.2,1,3,2,0
Aleksandar Dragović,Bundesliga,DF,28.0,15,10,11.4,0,0,7,1
Bartłomiej Drągowski,Serie A,GK,21.0,31,31,31.0,0,0,1,0
Julian Draxler,Ligue 1,MF,25.0,11,7,7.6,0,4,5,0
Dominick Drexler,Bundesliga,"MF,FW",29.0,27,18,17.6,3,4,5,0
Danny Drinkwater,Premier League,MF,29.0,4,4,2.9,0,0,1,0
Danny Drinkwater,Premier League,MF,29.0,1,1,0.6,0,0,0,0
Josip Drmić,Premier League,"FW,MF",26.0,21,5,7.2,1,0,0,1
Domingos Duarte,La Liga,DF,24.0,36,34,34.3,3,1,7,0
Léo Duarte,Serie A,DF,23.0,6,4,4.5,0,0,2,0
Óscar Duarte,La Liga,DF,30.0,8,5,5.4,0,0,0,0
Rubén Duarte,La Liga,DF,23.0,31,30,29.6,0,1,11,0
Edgaras Dubickas,Serie A,DF,21.0,1,0,0.0,0,0,0,0
Leo Dubois,Ligue 1,DF,24.0,16,15,15.0,0,0,3,0
Martin Dúbravka,Premier League,GK,30.0,38,38,38.0,0,0,0,0
Ondrej Duda,Premier League,MF,24.0,10,9,8.0,0,0,0,0
Ondrej Duda,Bundesliga,"MF,FW",24.0,7,6,5.0,0,1,2,0
Shane Duffy,Premier League,DF,27.0,19,12,13.8,1,0,2,0
Haris Duljević,Ligue 1,"FW,MF",25.0,14,5,5.8,0,3,0,0
Paul Dummett,Premier League,DF,27.0,16,14,13.6,0,0,2,0
Alfred Duncan,Serie A,MF,26.0,13,10,9.9,1,1,2,0
Alfred Duncan,Serie A,MF,26.0,13,10,9.4,1,5,3,0
Lewis Dunk,Premier League,DF,27.0,36,36,35.9,3,3,9,0
Erik Durm,Bundesliga,DF,27.0,9,6,5.7,0,0,0,0
Riza Durmisi,Ligue 1,DF,25.0,4,2,1.8,0,0,0,0
Hugo Duro,La Liga,"FW,MF",19.0,12,4,4.2,1,1,3,0
Jean-Kevin Duverne,Ligue 1,DF,22.0,14,13,13.1,0,0,0,0
Paulo Dybala,Serie A,"FW,MF",25.0,33,25,23.9,11,6,5,0
Edin Džeko,Serie A,FW,33.0,35,31,31.7,16,7,4,0
Blerim Džemaili,Serie A,MF,33.0,14,8,7.8,1,1,2,0
Bruno Ecuele Manga,Ligue 1,DF,31.0,28,28,28.0,0,0,2,0
Simone Edera,Serie A,"MF,FW",22.0,13,4,4.4,1,1,4,1
Ederson,Premier League,GK,25.0,35,35,34.1,0,0,3,1
John Egan,Premier League,DF,26.0,36,36,35.4,2,0,5,1
Johannes Eggestein,Bundesliga,"MF,FW",21.0,14,4,5.7,1,0,3,1
Maximilian Eggestein,Bundesliga,"MF,DF",22.0,32,32,31.7,1,3,6,0
Kingsley Ehizibue,Bundesliga,DF,24.0,31,29,25.9,1,1,6,1
Albin Ekdal,Serie A,MF,30.0,32,27,26.5,0,2,8,0
Harvey Elliot,Premier League,DF,16.0,2,0,0.1,0,0,0,0
Elif Elmas,Serie A,MF,19.0,26,12,12.6,1,1,7,0
Ilay Elmkies,Bundesliga,MF,19.0,1,0,0.0,0,0,0,0
Ahmed Elmohamady,Premier League,DF,31.0,18,11,11.5,1,1,1,0
Aritz Elustondo,La Liga,DF,25.0,22,17,16.8,0,1,4,0
Nico Elvedi,Bundesliga,DF,22.0,32,30,29.1,1,0,5,0
Rodrigo Ely,La Liga,DF,25.0,25,24,23.6,2,0,9,1
Adri Embarba,La Liga,"MF,FW",27.0,18,17,15.2,2,4,4,0
Breel Embolo,Bundesliga,"FW,MF",22.0,28,17,17.2,8,5,4,0
Emerson,La Liga,DF,20.0,33,32,31.5,3,6,11,0
Renaud Emond,Ligue 1,"FW,MF",27.0,6,3,3.2,0,0,1,0
Alan Empereur,Serie A,DF,25.0,13,8,9.5,0,0,3,0
Youssef En-Nesyri,La Liga,FW,22.0,18,15,15.4,4,2,2,0
Youssef En-Nesyri,La Liga,FW,22.0,18,7,8.8,4,0,1,0
Björn Engels,Premier League,DF,24.0,17,15,16.1,1,0,1,0
Sergi Enrich,La Liga,FW,29.0,30,21,20.7,1,4,6,0
Javier Eraso,La Liga,"MF,FW",29.0,20,11,9.1,0,0,3,0
Christian Eriksen,Premier League,"MF,FW",27.0,20,10,12.2,2,2,5,0
Christian Eriksen,Serie A,MF,27.0,17,8,7.8,1,2,0,0
Gonzalo Escalante,La Liga,MF,26.0,23,18,18.6,0,1,9,1
Aarón Escandell,La Liga,GK,23.0,3,3,3.0,0,0,0,0
Sergio Escudero,La Liga,DF,29.0,11,8,8.6,1,0,2,0
Espeto,Serie A,"DF,MF",22.0,32,24,23.4,1,2,9,1
Bernardo Espinosa,La Liga,DF,30.0,26,26,25.1,3,0,5,1
Sebastiano Esposito,Serie A,FW,17.0,7,2,2.2,1,0,2,0
Esquerdo,La Liga,MF,20.0,3,0,0.2,0,0,0,0
Alexander Esswein,Bundesliga,"FW,MF",29.0,7,1,2.4,0,0,1,0
Pervis Estupiñán,La Liga,DF,21.0,36,32,33.1,1,5,8,0
Oghenekaro Etebo,La Liga,MF,23.0,10,6,6.4,1,0,4,0
Beñat Etxebarria,La Liga,MF,32.0,11,3,4.4,0,0,0,0
Xabier Etxeita,La Liga,DF,31.0,17,16,16.1,0,0,7,0
Antony Evans,Bundesliga,"MF,DF",20.0,6,2,1.7,0,0,0,0
Jonny Evans,Premier League,DF,31.0,38,38,37.6,1,1,8,1
Edu Expósito,La Liga,MF,22.0,35,24,25.7,4,1,3,0
Valentin Eysseric,Serie A,"MF,FW",27.0,6,3,3.9,0,0,3,0
Valentin Eysseric,Serie A,MF,27.0,3,0,0.5,0,0,0,0
Łukasz Fabiański,Premier League,GK,34.0,25,25,23.5,0,0,1,0
Fabinho,Premier League,MF,25.0,28,22,23.1,2,3,6,0
Fábio,Ligue 1,DF,29.0,10,10,9.3,0,0,4,0
Cesc Fàbregas,Ligue 1,MF,32.0,18,12,10.3,0,3,1,1
Fabricio,La Liga,GK,31.0,1,1,1.0,0,0,1,0
Ralf Fährmann,Premier League,GK,30.0,1,1,0.2,0,0,0,0
Fayçal Fajr,La Liga,MF,30.0,10,5,4.5,0,0,2,0
Luca Falbo,Serie A,DF,19.0,1,0,0.0,0,0,0,0
Filippo Falco,Serie A,"FW,MF",27.0,30,24,22.4,4,6,0,0
Eliseo Falcon,La Liga,"DF,MF",22.0,1,1,0.8,0,0,2,1
Wladimiro Falcone,Serie A,GK,24.0,2,2,2.0,0,0,1,0
Simon Falette,Bundesliga,DF,27.0,1,1,1.0,0,0,0,0
Iago Falque,Serie A,"MF,FW",29.0,4,1,1.1,0,0,0,0
Iago Falque,Serie A,MF,29.0,10,6,5.8,2,1,0,0
Akin Famewo,Premier League,MF,20.0,1,0,0.0,0,0,0,0
Andri Fannar Baldursson,Serie A,MF,17.0,7,0,1.6,0,0,0,0
Paolo Faragò,Serie A,DF,26.0,21,14,14.9,1,1,3,0
Davide Faraoni,Serie A,DF,27.0,36,36,35.9,5,3,6,0
Mohamed Fares,Serie A,"DF,MF",23.0,8,5,4.7,0,0,2,0
Diego Farias,Serie A,"FW,MF",29.0,18,7,9.2,2,0,3,1
Ansu Fati,La Liga,"FW,DF",16.0,24,11,11.4,7,1,2,1
Julien Faussurier,Ligue 1,DF,32.0,22,22,22.0,2,3,1,0
Andrea Favilli,Serie A,FW,22.0,20,7,7.3,0,0,4,0
Federico Fazio,Serie A,DF,32.0,16,14,13.5,1,0,2,1
Aleix Febas,La Liga,MF,23.0,29,22,18.8,0,3,4,0
Zouhair Feddal,La Liga,DF,30.0,17,16,15.9,1,2,10,2
Ljubomir Fejsa,La Liga,MF,30.0,13,11,8.7,0,0,2,0
Nabil Fekir,La Liga,"MF,FW",26.0,32,31,29.3,7,4,10,2
Felipe,La Liga,DF,30.0,25,23,23.4,1,0,7,0
Luiz Felipe,Serie A,DF,22.0,26,24,22.5,1,1,6,0
Lucas Felippe,Serie A,"MF,DF",19.0,2,0,0.3,0,0,0,0
Ohis Felix Uduokhai,Bundesliga,DF,21.0,26,21,21.8,0,0,3,0
João Félix,La Liga,"FW,MF",19.0,27,21,19.4,6,1,6,0
Kiko Femenía,Premier League,DF,28.0,28,26,24.9,0,0,5,0
Zinedine Ferhat,Ligue 1,"FW,MF",26.0,26,25,25.0,3,4,1,0
Bruno Fernandes,Premier League,MF,24.0,14,14,13.2,8,7,2,0
Edimilson Fernandes,Bundesliga,"MF,DF",23.0,24,18,16.5,1,0,7,1
Gedson Fernandes,Premier League,"MF,DF",20.0,7,0,0.8,0,0,0,0
Gelson Fernandes,Bundesliga,MF,32.0,11,10,8.6,0,0,5,1
Matheus Fernandes,La Liga,MF,21.0,3,2,1.8,0,0,0,0
Aitor Fernández,La Liga,GK,28.0,36,36,36.0,0,0,2,0
Andrés Fernández,La Liga,GK,32.0,4,4,4.0,0,1,1,0
Carlos Fernández,La Liga,"FW,MF",23.0,34,21,24.5,10,3,8,0
Federico Fernández,Premier League,DF,30.0,32,29,29.1,2,2,8,0
Gabriel Fernández,La Liga,"FW,MF",25.0,20,5,6.2,1,1,5,1
Joaquín Fernández,La Liga,"MF,DF",23.0,20,19,18.4,2,0,9,0
Fernandinho,Premier League,DF,34.0,30,26,26.6,0,1,9,2
Fernando,La Liga,MF,32.0,34,30,29.5,2,3,13,0
Juan Ferney Otero,Ligue 1,"FW,MF",24.0,18,14,13.4,1,2,0,1
Alex Ferrari,Serie A,DF,25.0,12,11,11.2,0,0,4,0
Facundo Ferreyra,La Liga,FW,28.0,16,5,6.4,1,0,2,0
Jordan Ferri,Ligue 1,MF,27.0,16,13,12.8,0,0,1,1
Oliver Fink,Bundesliga,"MF,FW",37.0,14,8,7.5,0,1,2,0
Alfreð Finnbogason,Bundesliga,FW,30.0,21,10,10.7,3,1,1,0
Roberto Firmino,Premier League,FW,27.0,38,34,33.2,9,8,0,0
Junior Firpo,La Liga,DF,22.0,17,11,11.3,1,1,5,0
John Fleck,Premier League,MF,27.0,30,28,28.0,5,2,8,0
Mark Flekken,Bundesliga,GK,26.0,10,10,10.0,0,0,0,0
Sergio Floccari,Serie A,FW,37.0,24,9,10.5,1,0,3,0
Alessandro Florenzi,Serie A,"DF,FW",28.0,14,12,11.1,0,1,5,0
Alessandro Florenzi,La Liga,DF,28.0,12,9,8.4,0,0,1,1
Phil Foden,Premier League,"FW,MF",19.0,23,9,10.0,5,2,0,0
Mamadou Fofana,Ligue 1,"DF,MF",21.0,20,18,17.6,0,0,4,0
Seko Fofana,Serie A,MF,24.0,32,24,25.0,3,7,4,0
Wesley Fofana,Ligue 1,DF,18.0,14,13,13.5,1,0,4,0
Youssouf Fofana,Ligue 1,MF,20.0,13,12,11.2,1,0,0,0
Youssouf Fofana,Ligue 1,MF,20.0,7,7,6.8,0,2,1,0
Thomas Foket,Ligue 1,DF,24.0,27,27,27.0,0,1,3,0
Lamine Fomba,Ligue 1,MF,21.0,20,15,15.3,0,0,5,0
José Fonte,Ligue 1,DF,35.0,25,25,24.5,1,1,4,0
Pablo Fornals,Premier League,"MF,FW",23.0,36,24,24.1,2,5,3,0
Emil Forsberg,Bundesliga,"MF,FW",27.0,22,14,12.7,5,2,1,0
Hernâni Fortes,La Liga,"MF,FW",27.0,20,5,7.3,2,0,3,1
Ben Foster,Premier League,GK,36.0,38,38,38.0,0,0,1,0
Lyle Foster,Ligue 1,FW,18.0,2,1,0.7,0,0,0,0
Timothy Fosu-Mensah,Premier League,DF,21.0,3,2,1.5,0,0,1,0
Dimitri Foulquier,Premier League,"MF,DF",26.0,3,1,0.7,0,0,0,0
Dimitri Foulquier,La Liga,DF,26.0,17,12,12.4,1,0,4,0
Juan Foyth,Premier League,DF,21.0,4,1,0.8,0,0,1,0
Gianluca Frabotta,Serie A,DF,20.0,1,1,1.0,0,0,0,0
Raphael Framberger,Bundesliga,DF,23.0,18,12,13.1,0,2,3,0
Simon Francis,Premier League,DF,34.0,15,10,10.8,0,0,5,1
Mike Frantz,Bundesliga,"MF,DF",32.0,18,3,3.9,0,1,2,0
Ryan Fraser,Premier League,"MF,FW",25.0,28,21,23.0,1,4,2,0
Fred,Premier League,MF,26.0,29,23,24.0,0,0,8,0
Ryan Fredericks,Premier League,DF,26.0,27,25,24.9,0,3,7,0
Kieron Freeman,Premier League,FW,27.0,2,0,0.1,0,0,0,0
Luke Freeman,Premier League,MF,27.0,11,3,4.1,0,0,2,0
Remo Freuler,Serie A,MF,27.0,31,28,26.0,2,2,3,0
Marco Friedl,Bundesliga,DF,21.0,27,24,24.3,1,3,9,0
Marvin Friedrich,Bundesliga,DF,23.0,31,31,31.0,2,0,11,1
Samúel Friðjónsson,Bundesliga,MF,23.0,5,2,2.1,0,0,1,0
Jorge de Frutos,La Liga,"MF,FW",22.0,3,0,0.7,0,0,0,0
Christian Fuchs,Premier League,DF,33.0,11,8,8.6,0,0,0,0
Angelo Fulgini,Ligue 1,MF,22.0,20,19,17.5,1,1,3,1
Niclas Füllkrug,Bundesliga,FW,26.0,8,4,4.5,4,1,2,0
Ramiro Funes Mori,La Liga,DF,28.0,7,5,5.0,0,0,1,0
Daniel Fuzato,Serie A,GK,22.0,1,1,1.0,0,0,0,0
Matteo Gabbia,Serie A,DF,19.0,9,6,7.6,0,0,1,0
Manolo Gabbiadini,Serie A,FW,27.0,33,24,22.6,11,1,2,0
Gabriel,Serie A,GK,26.0,34,34,33.3,0,0,4,0
Ruben Gabrielsen,Ligue 1,DF,27.0,8,8,7.3,0,0,0,1
Mijat Gaćinović,Bundesliga,"MF,FW",24.0,23,11,11.6,0,1,2,0
Luca Gagliano,Serie A,FW,19.0,2,1,0.6,1,1,0,0
Roberto Gagliardini,Serie A,MF,25.0,24,21,20.0,4,2,5,0
Riccardo Gagliolo,Serie A,DF,29.0,32,31,28.9,3,2,7,0
Nicolás Gaitán,Ligue 1,"MF,FW",31.0,4,0,0.6,0,0,0,0
Marvin Gakpa,Ligue 1,"MF,FW",25.0,13,4,5.2,0,0,0,0
Enric Gallego,La Liga,FW,32.0,14,9,9.8,3,0,5,1
Enric Gallego,La Liga,FW,32.0,5,2,1.8,0,0,0,0
Kévin Gameiro,La Liga,FW,32.0,29,17,17.6,6,2,0,0
Fran Gámez,La Liga,DF,28.0,23,18,19.6,0,1,5,0
Idrissa Gana Gueye,Ligue 1,MF,29.0,20,19,18.4,1,2,2,0
Ignatius Ganago,Ligue 1,"FW,MF",20.0,26,12,13.8,3,1,0,0
Ezequiel Garay,La Liga,DF,32.0,17,17,16.0,0,0,2,0
Dani García,La Liga,MF,29.0,36,33,33.7,0,1,11,0
David García,La Liga,DF,25.0,32,31,31.0,0,0,7,0
Eric García,Premier League,DF,18.0,13,8,8.8,0,0,1,0
Javi García,La Liga,MF,32.0,8,4,4.2,0,0,2,0
Manu García,La Liga,MF,33.0,30,22,21.9,0,0,11,1
Raúl García,La Liga,"DF,MF",30.0,12,12,11.2,0,1,2,0
Raúl García,La Liga,DF,30.0,4,3,2.7,0,0,0,0
Raúl García,La Liga,"MF,FW",33.0,35,33,31.9,15,1,11,0
Rubén García,La Liga,"MF,FW",26.0,30,25,24.3,8,2,6,0
Unai García,La Liga,DF,27.0,8,6,6.0,1,0,0,0
Víctor García,La Liga,"FW,MF",22.0,2,1,1.0,1,0,0,0
James Garner,Premier League,MF,18.0,1,0,0.1,0,0,0,0
Manuel Garrido,La Liga,FW,18.0,4,2,1.3,0,0,1,0
Mario Gaspar,La Liga,DF,28.0,25,22,21.8,0,2,2,0
Daniele Gastaldello,Serie A,DF,36.0,8,4,4.3,0,0,1,0
Dwight Gayle,Premier League,FW,28.0,20,10,9.4,4,2,2,0
Paulo Gazzaniga,Premier League,GK,27.0,18,17,17.9,0,0,1,0
Jean-Philippe Gbamin,Premier League,MF,23.0,2,1,1.5,0,0,0,0
Yann Gboho,Ligue 1,FW,18.0,8,2,2.5,1,1,1,0
David de Gea,Premier League,GK,28.0,38,38,38.0,0,0,2,0
Theodor Gebre Selassie,Bundesliga,DF,32.0,28,28,27.0,2,2,2,0
Dennis Geiger,Bundesliga,MF,21.0,21,13,12.6,0,3,3,0
Jérémy Gélin,Ligue 1,"DF,MF",22.0,14,10,10.3,0,0,1,0
Christian Gentner,Bundesliga,MF,33.0,31,29,27.1,3,2,4,0
Yannick Gerhardt,Bundesliga,MF,25.0,18,7,9.2,2,0,1,0
Valère Germain,Ligue 1,FW,29.0,25,14,15.0,2,4,1,0
Gervinho,Serie A,FW,32.0,31,27,25.2,7,4,3,0
Anwar El Ghazi,Premier League,"FW,MF",24.0,34,26,22.8,4,4,3,0
Rachid Ghezzal,Serie A,"MF,FW",27.0,19,9,9.2,1,0,5,0
Paolo Ghiglione,Serie A,DF,22.0,25,20,19.1,0,5,4,0
Andrea Ghion,Serie A,"MF,FW",19.0,3,0,0.5,0,0,0,0
Saman Ghoddos,Ligue 1,FW,25.0,5,2,2.6,1,0,1,0
Faouzi Ghoulam,Serie A,DF,28.0,9,3,4.2,0,1,2,0
Morgan Gibbs-White,Premier League,"MF,FW",19.0,7,1,1.4,0,0,0,0
Niko Gießelmann,Bundesliga,DF,27.0,25,22,22.9,1,1,6,0
Rafał Gikiewicz,Bundesliga,GK,31.0,33,33,33.0,0,0,0,0
José Antonio Martínez Gil,La Liga,DF,26.0,20,13,13.2,0,1,0,0
Billy Gilmour,Premier League,MF,18.0,6,2,2.2,0,0,0,0
Daniel Ginczek,Bundesliga,FW,28.0,18,9,8.5,3,1,2,0
Matthias Ginter,Bundesliga,DF,25.0,31,31,30.9,1,1,2,0
Andrei Girotto,Ligue 1,DF,27.0,25,25,24.2,1,0,6,1
Olivier Giroud,Premier League,FW,32.0,18,12,11.0,8,0,1,0
Klaus Gjasula,Bundesliga,MF,29.0,29,28,25.3,2,1,17,0
Kamil Glik,Ligue 1,DF,31.0,23,23,23.0,1,0,5,0
Serge Gnabry,Bundesliga,"FW,MF",24.0,31,26,24.4,12,10,0,0
Joris Gnagnon,Ligue 1,DF,22.0,19,14,14.2,0,1,2,0
Eddy Gnahoré,Ligue 1,MF,25.0,17,14,12.6,0,0,4,1
Ben Godfrey,Premier League,DF,21.0,30,30,29.4,0,0,3,1
Diego Godín,Serie A,DF,33.0,23,18,18.1,1,1,5,0
Akaki Gogia,Bundesliga,"MF,FW",27.0,3,1,1.3,0,0,0,0
Mauro Goicoechea,Ligue 1,GK,31.0,2,2,2.0,0,0,0,0
Edoardo Goldaniga,Serie A,DF,25.0,13,8,8.7,1,0,4,0
Benjamin Goller,Bundesliga,"FW,MF",20.0,10,2,3.2,0,0,0,0
Pierluigi Gollini,Serie A,GK,24.0,33,33,32.0,0,0,3,0
Aleksandr Golovin,Ligue 1,MF,23.0,25,24,22.9,3,4,6,1
André Gomes,Premier League,MF,26.0,19,17,16.2,0,1,6,0
Angel Gomes,Premier League,MF,18.0,2,0,0.2,0,0,0,0
Ibai Gómez,La Liga,FW,29.0,17,6,7.7,0,0,0,0
Joe Gomez,Premier League,DF,22.0,28,22,22.3,0,0,7,0
Maxi Gómez,La Liga,FW,22.0,33,25,23.8,9,2,5,0
Moi Gómez,La Liga,"FW,MF",25.0,37,26,25.8,5,4,1,0
Papu Gómez,Serie A,"MF,FW",31.0,36,34,31.6,7,16,2,0
Sergi Gómez,La Liga,DF,27.0,13,8,8.0,0,0,4,0
Alfred Gomis,Ligue 1,GK,25.0,19,19,18.0,0,0,0,0
Maxime Gonalons,La Liga,MF,30.0,19,17,16.7,0,0,7,0
Mathieu Goncalves,Ligue 1,DF,18.0,4,3,3.5,0,0,1,0
Jérôme Gondorf,Bundesliga,MF,31.0,2,2,1.3,0,0,1,0
Álvaro González,Ligue 1,DF,29.0,20,19,18.1,0,0,4,1
Bruno González,La Liga,DF,29.0,2,2,2.0,0,0,1,0
Bruno González,La Liga,DF,29.0,6,5,5.1,0,0,0,0
Édgar González,La Liga,MF,22.0,10,9,7.6,0,0,3,0
Gonzalo,La Liga,DF,22.0,1,0,0.1,0,0,0,0
Anthony Gordon,Premier League,"MF,FW",18.0,11,4,4.9,0,1,0,0
Leon Goretzka,Bundesliga,MF,24.0,24,17,16.8,6,5,2,0
Andoni Gorosabel,La Liga,DF,22.0,14,8,7.9,0,0,2,0
Robin Gosens,Serie A,DF,25.0,34,31,29.1,9,7,3,0
Dan Gosling,Premier League,MF,29.0,24,14,14.0,3,1,3,0
Mario Götze,Bundesliga,FW,27.0,15,5,5.8,3,0,0,0
Prince-Désir Gouano,Ligue 1,DF,25.0,3,3,3.0,0,0,0,0
Amine Gouiri,Ligue 1,FW,19.0,1,0,0.0,0,0,0,0
Jeffrey Gouweleeuw,Bundesliga,DF,28.0,21,18,18.3,0,1,5,0
Max Gradel,Ligue 1,"MF,FW",31.0,21,19,18.2,3,2,4,0
Samuel Grandsir,Ligue 1,"FW,MF",22.0,24,17,16.6,3,1,0,0
Esteban Granero,La Liga,MF,32.0,11,5,5.3,1,0,5,0
Alberto Grassi,Serie A,MF,24.0,16,6,7.1,1,1,6,0
Andre Gray,Premier League,FW,28.0,23,7,8.4,2,0,1,0
Demarai Gray,Premier League,"MF,FW",23.0,21,3,6.9,2,3,1,0
Jack Grealish,Premier League,"FW,MF",23.0,36,36,35.9,8,6,8,0
Mason Greenwood,Premier League,FW,17.0,31,12,14.7,10,1,0,0
Michael Gregoritsch,Bundesliga,"MF,FW",25.0,6,4,3.4,0,0,0,0
Michael Gregoritsch,Bundesliga,FW,25.0,14,10,9.2,1,1,2,0
Clément Grenier,Ligue 1,MF,28.0,11,10,9.3,1,0,2,0
Antoine Griezmann,La Liga,FW,28.0,35,31,28.3,9,4,2,0
Vincenzo Grifo,Bundesliga,MF,26.0,1,0,0.2,0,0,0,0
Vincenzo Grifo,Bundesliga,"MF,FW",26.0,26,17,18.0,4,8,1,1
Florian Grillitsch,Bundesliga,"MF,DF",23.0,31,28,26.8,0,3,3,0
Jérémy Grimm,Ligue 1,FW,32.0,1,0,0.0,0,0,0,0
Arnaut Groeneveld,Premier League,MF,22.0,14,6,7.0,0,0,0,0
Christian Groß,Bundesliga,"DF,MF",30.0,14,10,9.7,0,0,2,0
Pascal Groß,Premier League,"FW,MF",28.0,29,22,20.0,2,4,4,0
Carlos Gruezo,Bundesliga,MF,24.0,11,10,9.8,0,1,3,0
Marko Grujić,Bundesliga,MF,23.0,29,29,26.8,4,1,9,0
Vicente Guaita,Premier League,GK,32.0,35,35,35.0,0,0,1,0
Andrés Guardado,La Liga,MF,32.0,28,25,22.7,0,3,9,0
Sergi Guardiola,La Liga,FW,28.0,35,31,29.5,8,2,6,0
Nemanja Gudelj,La Liga,"MF,DF",27.0,24,9,13.5,0,0,6,0
Gonçalo Guedes,La Liga,"MF,FW",22.0,21,14,14.1,2,2,3,0
Mattéo Guendouzi,Premier League,MF,20.0,24,19,19.4,0,1,6,0
Raphaël Guerreiro,Bundesliga,DF,25.0,29,26,25.9,8,2,3,0
Adrián Guerrero,La Liga,DF,21.0,2,1,1.4,0,0,1,0
Ander Guevara,La Liga,MF,22.0,14,11,10.4,0,0,4,0
Babacar Guèye,Bundesliga,FW,24.0,3,1,1.2,0,0,0,0
John Guidetti,La Liga,FW,27.0,5,1,1.1,0,0,0,0
Josuha Guilavogui,Bundesliga,"MF,DF",28.0,25,23,22.9,0,1,7,1
Frederic Guilbert,Premier League,DF,24.0,25,22,22.7,0,2,7,0
Hugo Guillamón,La Liga,DF,19.0,6,5,5.5,0,0,3,0
Bruno Guimarães,Ligue 1,MF,21.0,3,3,3.0,0,0,1,0
Sehrou Guirassy,Ligue 1,FW,23.0,23,23,21.3,9,2,6,0
Rafik Guitane,Ligue 1,"MF,DF",20.0,2,0,0.2,0,0,0,0
Péter Gulácsi,Bundesliga,GK,29.0,32,32,32.0,0,1,0,0
Manuel Gulde,Bundesliga,DF,28.0,17,15,15.2,1,0,0,0
Sinan Gümüş,Serie A,FW,25.0,3,1,1.1,0,0,0,0
İlkay Gündoğan,Premier League,MF,28.0,31,21,22.4,2,1,7,0
Angus Gunn,Premier League,GK,23.0,10,10,10.0,0,0,0,0
Christian Günter,Bundesliga,DF,26.0,34,34,33.7,2,8,2,0
Koray Günter,Serie A,DF,24.0,32,31,30.4,0,0,7,0
Régis Gurtner,Ligue 1,GK,32.0,28,28,28.0,0,0,0,0
Luiz Gustavo,Ligue 1,MF,32.0,3,2,2.1,0,0,0,0
Ismael Gutiérrez,La Liga,MF,18.0,3,1,0.9,0,0,1,0
Jonathan de Guzmán,Bundesliga,"MF,FW",31.0,8,0,1.0,0,1,1,0
Janik Haberer,Bundesliga,"MF,FW",25.0,26,20,19.1,2,2,5,1
Alexander Hack,Bundesliga,DF,25.0,14,9,8.9,0,0,2,0
Munir El Haddadi,La Liga,FW,23.0,21,14,13.9,5,2,1,0
André Hahn,Bundesliga,"FW,MF",28.0,15,8,7.8,1,0,6,1
Amadou Haidara,Bundesliga,MF,21.0,19,5,8.4,0,1,1,0
Achraf Hakimi,Bundesliga,"DF,FW",20.0,33,29,30.2,5,10,5,0
Erling Håland,Bundesliga,FW,19.0,15,11,11.8,13,2,0,0
Sébastien Haller,Premier League,FW,25.0,32,24,25.2,7,1,1,0
Marcel Halstenberg,Bundesliga,DF,27.0,29,28,28.0,3,3,6,1
Romain Hamouma,Ligue 1,"FW,MF",32.0,14,9,9.6,6,1,3,1
Samir Handanović,Serie A,GK,35.0,35,35,35.0,0,0,2,0
Grant Hanley,Premier League,DF,27.0,15,14,14.0,0,0,4,0
Lukáš Haraslín,Serie A,FW,23.0,11,4,4.3,1,0,1,0
Amine Harit,Bundesliga,"MF,FW",22.0,25,24,23.4,6,4,3,0
Martin Harnik,Bundesliga,"MF,FW",32.0,2,0,0.1,0,0,1,0
Makoto Hasebe,Bundesliga,"DF,MF",35.0,23,21,21.9,0,0,3,0
Hans Hateboer,Serie A,DF,25.0,32,25,26.2,0,4,10,0
Kortney Hause,Premier League,DF,24.0,18,17,17.2,1,0,3,0
Kai Havertz,Bundesliga,"MF,FW",20.0,30,29,27.3,12,6,3,0
Isaac Hayden,Premier League,MF,24.0,29,26,24.7,1,2,4,1
Eden Hazard,La Liga,"FW,MF",28.0,16,14,12.0,1,3,0,0
Thorgan Hazard,Bundesliga,"FW,MF",26.0,33,28,26.4,7,13,3,0
Tom Heaton,Premier League,GK,33.0,20,20,19.9,0,0,0,0
Jonas Hector,Bundesliga,"MF,DF",29.0,29,28,27.0,4,2,9,0
Dominique Heintz,Bundesliga,DF,25.0,28,27,27.0,0,1,2,0
