Player Name,League,Position,Age,Matches Played,Starts,90s Played,Goals,Assists,Yellow Cards,Red Cards
Dominique Heintz,Bundesliga,DF,23.0,31,31,31.0,1,0,3,0
Filip Helander,Serie A,DF,24.0,29,27,27.8,0,0,6,0
Marcel Heller,Bundesliga,"FW,MF",31.0,24,14,14.4,0,1,1,1
Tomer Hemed,Premier League,FW,30.0,16,9,9.4,2,2,0,0
Jordan Henderson,Premier League,MF,27.0,27,25,24.1,1,1,1,0
Jeff Hendrick,Premier League,"MF,FW",25.0,34,29,25.9,2,2,1,0
Wayne Hennessey,Premier League,GK,30.0,27,27,27.0,0,0,1,0
Benjamin Henrichs,Bundesliga,DF,20.0,23,11,14.1,0,1,1,1
Dalbert Henrique,Serie A,DF,23.0,13,5,5.9,0,0,0,0
Christophe Hérelle,Ligue 1,DF,24.0,34,34,32.9,0,0,7,1
Mario Hermoso,La Liga,DF,22.0,22,22,21.4,1,0,6,2
Hernán,La Liga,MF,26.0,7,4,3.9,0,0,1,0
Héctor Hernández,La Liga,MF,26.0,1,0,0.2,0,0,0,0
Javier Hernández,Premier League,FW,29.0,28,16,17.2,8,0,3,0
Lucas Hernández,La Liga,DF,21.0,27,24,23.6,0,1,7,2
Luis Hernández,La Liga,DF,28.0,36,36,36.0,0,2,8,0
Pablo Hernández,La Liga,MF,30.0,30,18,20.3,3,2,5,0
Theo Hernández,La Liga,DF,19.0,13,10,10.7,0,1,1,0
Hernani,Ligue 1,"MF,FW",23.0,14,5,6.1,3,0,2,3
Ander Herrera,Premier League,MF,27.0,26,13,14.1,0,2,5,0
Borja Herrera,La Liga,DF,24.0,3,3,2.7,0,0,0,0
Iago Herrerín,La Liga,GK,29.0,8,8,8.0,0,0,0,0
Patrick Herrmann,Bundesliga,"MF,DF",26.0,23,12,12.5,0,1,0,0
Përparim Hetemaj,Serie A,MF,30.0,32,27,26.8,3,2,9,0
Son Heung-min,Premier League,"FW,MF",25.0,37,27,25.7,12,6,0,0
Thomas Heurtaux,Serie A,DF,29.0,17,16,15.5,0,0,3,2
Gonzalo Higuaín,Serie A,FW,29.0,35,32,31.3,16,5,4,0
Oscar Hiljemark,Serie A,MF,25.0,15,15,14.2,0,3,1,0
Vitorino Hilton,Ligue 1,DF,39.0,27,27,27.0,0,0,5,0
Kaylen Hinds,Bundesliga,"MF,FW",19.0,1,1,1.0,0,0,0,0
Martin Hinteregger,Bundesliga,DF,24.0,30,29,29.5,0,0,3,0
Marwin Hitz,Bundesliga,GK,29.0,32,32,32.0,0,0,2,0
Andrew Hjulsager,La Liga,"DF,MF",22.0,2,0,0.2,0,0,0,0
Wesley Hoedt,Premier League,DF,23.0,28,28,28.0,0,1,7,0
Nicolas Höfler,Bundesliga,MF,27.0,27,24,25.1,1,3,7,1
Jonas Hofmann,Bundesliga,"MF,FW",25.0,23,12,11.5,0,3,0,0
Marco Höger,Bundesliga,MF,27.0,23,20,18.6,0,0,4,0
Jonathan Hogg,Premier League,MF,28.0,30,29,26.6,0,0,9,2
Rob Holding,Premier League,DF,21.0,12,9,9.1,0,0,3,0
José Holebas,Premier League,"DF,MF",33.0,28,26,26.5,0,4,7,0
Lucas Höler,Bundesliga,"MF,FW",23.0,14,12,10.1,1,0,0,0
Mason Holgate,Premier League,DF,20.0,15,13,13.2,0,0,3,0
Lewis Holtby,Bundesliga,"MF,FW",26.0,16,13,13.3,6,0,1,0
Gerrit Holtmann,Bundesliga,"DF,FW",22.0,17,10,10.0,2,1,1,0
Jannes Horn,Bundesliga,DF,20.0,11,10,9.2,0,0,0,0
Timo Horn,Bundesliga,GK,24.0,34,34,34.0,0,0,0,0
Benedikt Höwedes,Serie A,DF,29.0,3,3,2.7,1,0,1,0
Lukáš Hrádecký,Bundesliga,GK,27.0,34,34,34.0,0,0,1,0
Branimir Hrgota,Bundesliga,"FW,MF",24.0,6,2,2.2,0,0,1,0
Timo Hübers,Bundesliga,DF,21.0,5,5,5.0,0,1,2,0
Benjamin Hübner,Bundesliga,DF,28.0,27,27,25.7,3,2,9,0
Florian Hübner,Bundesliga,DF,26.0,9,4,3.6,0,0,2,0
Tomáš Hubočan,Ligue 1,DF,31.0,1,1,1.0,0,0,1,0
Callum Hudson-Odoi,Premier League,FW,16.0,2,0,0.3,0,0,0,0
Will Hughes,Premier League,"MF,FW",22.0,15,11,11.0,2,3,0,0
Jordan Hugill,Premier League,FW,25.0,3,0,0.3,0,0,0,0
Vitor Hugo,Serie A,DF,26.0,19,13,13.4,1,0,4,0
Mats Hummels,Bundesliga,DF,28.0,26,25,24.6,1,1,3,0
Uwe Hünemeier,Premier League,DF,31.0,1,0,0.2,0,0,0,0
Adrien Hunou,Ligue 1,"FW,MF",23.0,24,17,16.2,5,0,1,0
Aaron Hunt,Bundesliga,"MF,FW",30.0,28,26,23.1,3,2,1,0
Emerson Hyndman,Premier League,MF,21.0,1,1,0.6,0,0,0,0
Elseid Hysaj,Serie A,DF,23.0,35,35,34.7,0,1,3,1
Suk Hyun-jun,Ligue 1,FW,26.0,26,13,14.0,6,0,5,0
Pierre Højbjerg,Premier League,MF,21.0,23,19,18.6,0,0,6,0
Jordon Ibe,Premier League,"MF,FW",21.0,32,22,22.2,2,6,1,0
Vedad Ibišević,Bundesliga,FW,32.0,27,18,16.1,6,4,4,1
Vicente Iborra,Premier League,MF,29.0,19,17,15.7,3,0,0,0
Zlatan Ibrahimović,Premier League,"MF,FW",35.0,5,1,1.2,0,0,0,0
Mauro Icardi,Serie A,FW,24.0,34,34,32.9,29,1,2,0
Brown Ideye,La Liga,FW,28.0,13,8,8.2,1,0,2,0
Edgar Ié,Ligue 1,DF,23.0,35,35,35.0,1,1,6,1
Julien Ielsch,Ligue 1,"MF,DF",34.0,11,7,6.9,0,0,4,0
Pietro Iemmello,Serie A,FW,25.0,16,12,9.8,2,1,0,0
Kelechi Iheanacho,Premier League,"FW,MF",20.0,21,7,9.2,3,3,2,0
Jordan Ikoko,Ligue 1,DF,23.0,28,26,26.9,0,3,5,0
Jonathan Ikone,Ligue 1,"MF,FW",19.0,18,12,11.1,1,1,0,0
Josip Iličić,Serie A,"FW,MF",29.0,31,21,22.2,11,6,3,0
Asier Illarramendi,La Liga,MF,27.0,36,35,35.1,7,5,9,2
Jules Iloki,Ligue 1,"MF,FW",25.0,26,14,15.7,0,0,1,0
Stefan Ilsanker,Bundesliga,"DF,MF",28.0,21,14,14.3,0,1,3,1
Giannelli Imbula,Ligue 1,MF,24.0,28,28,24.9,1,0,4,0
Ciro Immobile,Serie A,FW,27.0,33,33,29.8,29,6,3,1
Emmanuel Imorou,Ligue 1,DF,28.0,1,0,0.4,0,0,0,0
Tom Ince,Premier League,"MF,FW",25.0,33,27,27.2,2,0,0,0
Svante Ingelsson,Serie A,MF,19.0,7,3,3.6,1,1,0,0
Roberto Inglese,Serie A,FW,25.0,34,33,30.9,12,1,3,0
Danny Ings,Premier League,FW,25.0,8,3,3.0,1,0,0,0
Andrés Iniesta,La Liga,"MF,FW",33.0,30,25,20.7,1,2,1,0
Lorenzo Insigne,Serie A,FW,26.0,37,36,34.3,8,11,4,0
Emiliano Insúa,Bundesliga,DF,28.0,25,24,23.4,0,2,2,0
Pablo Insua,Bundesliga,DF,23.0,1,0,0.3,0,0,1,0
Takashi Inui,La Liga,"MF,FW",29.0,34,31,29.1,5,3,4,0
Artur Ioniță,Serie A,MF,26.0,36,31,29.7,0,2,4,0
Gorka Iraizoz,La Liga,GK,36.0,9,8,8.5,0,0,1,0
Stephen Ireland,Premier League,MF,30.0,4,1,1.5,0,0,1,0
Carlos Isaac,La Liga,DF,19.0,1,1,0.7,0,0,1,0
Alexander Isak,Bundesliga,"FW,MF",17.0,5,1,1.3,0,0,0,0
Isco,La Liga,"MF,FW",25.0,30,21,19.6,7,5,1,0
Tatsuya Ito,Bundesliga,"MF,FW",20.0,20,12,11.2,0,2,1,0
Gian-Luca Itter,Bundesliga,DF,18.0,5,5,4.6,0,0,1,0
Manuel Iturra,La Liga,MF,33.0,20,18,17.6,0,1,6,0
Ander Iturraspe,La Liga,MF,28.0,30,20,21.2,0,0,7,0
Ivi,La Liga,"MF,FW",23.0,29,17,19.6,4,3,3,0
Alex Iwobi,Premier League,"FW,MF",21.0,26,22,20.3,3,5,1,0
José Izquierdo,Premier League,"MF,FW",25.0,32,23,22.0,5,3,2,0
Armando Izzo,Serie A,DF,25.0,16,16,15.4,1,0,2,0
Koo Ja-cheol,Bundesliga,"MF,FW",28.0,28,23,22.7,2,0,2,0
Paul Jaeckel,Bundesliga,DF,19.0,3,3,3.0,0,0,0,0
Phil Jagielka,Premier League,DF,34.0,25,23,22.9,0,0,2,0
Kilian Jakob,Bundesliga,FW,19.0,1,1,0.6,0,0,0,0
Eldin Jakupović,Premier League,GK,32.0,2,2,2.0,0,0,0,0
Christophe Jallet,Ligue 1,DF,33.0,15,13,13.0,0,0,4,0
Ablie Jallow,Ligue 1,"MF,FW",18.0,2,2,1.4,0,0,0,0
Matty James,Premier League,MF,26.0,13,11,11.0,0,0,2,0
Vasilije Janjicic,Bundesliga,MF,18.0,7,3,3.6,0,0,1,0
Christoph Janker,Bundesliga,"DF,MF",32.0,5,0,0.9,0,0,0,0
Saidy Janko,Ligue 1,"DF,MF",21.0,21,16,15.8,0,0,5,0
Jakub Jankto,Serie A,"MF,FW",21.0,36,28,29.5,4,4,5,0
Daryl Janmaat,Premier League,DF,28.0,23,21,20.2,3,0,3,0
Vincent Janssen,Premier League,DF,23.0,1,0,0.0,0,0,0,0
Tony Jantschke,Bundesliga,DF,27.0,13,8,8.1,0,1,2,0
Adnan Januzaj,La Liga,"FW,MF",22.0,28,18,17.4,3,5,4,0
Nicolas Janvier,Ligue 1,"MF,FW",18.0,3,1,0.8,0,0,0,0
Paweł Jaroszyński,Serie A,"DF,MF",22.0,11,9,9.0,0,0,3,0
Rune Jarstein,Bundesliga,GK,32.0,31,31,31.0,0,0,2,0
Jason,La Liga,"MF,FW",23.0,27,22,19.8,1,2,2,0
Bakery Jatta,Bundesliga,"MF,FW",19.0,10,3,3.3,0,1,1,0
Corentin Jean,Ligue 1,"MF,FW",22.0,33,18,18.8,1,3,3,0
Benjamin Jeannot,Ligue 1,"FW,MF",25.0,24,14,15.6,4,1,4,0
Tin Jedvaj,Bundesliga,DF,21.0,10,6,6.7,0,0,1,0
Jemerson,Ligue 1,DF,24.0,33,33,31.7,2,0,7,1
Jesé,Premier League,"FW,MF",24.0,13,8,6.8,1,1,0,0
Gabriel Jesus,Premier League,FW,20.0,29,19,18.5,13,3,6,0
Juan Jesus,Serie A,DF,26.0,22,18,18.4,0,0,4,1
Álvaro Jiménez,La Liga,"MF,FW",22.0,13,5,6.0,1,1,4,2
Joaquín,La Liga,"FW,MF",36.0,35,29,27.5,4,7,7,0
Aron Jóhannsson,Bundesliga,"MF,FW",26.0,12,2,3.1,1,0,0,0
Fabian Johnson,Bundesliga,"MF,FW",29.0,10,5,5.2,1,0,0,0
Glen Johnson,Premier League,DF,32.0,9,7,6.1,0,0,3,0
Karl-Johan Johnsson,Ligue 1,GK,27.0,38,38,38.0,0,0,0,0
Miloš Jojić,Bundesliga,"MF,FW",25.0,25,17,16.2,2,5,3,0
Jonathas,Bundesliga,FW,28.0,12,7,7.0,3,3,2,0
Phil Jones,Premier League,DF,25.0,23,23,21.9,0,0,2,0
Nigel de Jong,Bundesliga,MF,32.0,11,10,8.2,0,0,2,0
Jony,La Liga,"MF,FW",26.0,5,1,2.4,0,0,1,0
Joan Jordán,La Liga,MF,23.0,35,25,27.1,6,3,2,2
Jorge,Ligue 1,DF,21.0,22,22,21.3,1,2,8,0
Jorginho,Serie A,MF,25.0,33,33,29.4,2,3,5,0
Willian José,La Liga,FW,25.0,34,32,30.7,15,4,4,0
Joselu,Premier League,FW,27.0,30,19,19.0,4,1,2,0
Yann Jouffre,Ligue 1,"MF,FW",33.0,4,3,3.0,0,0,0,0
Vukašin Jovanović,Ligue 1,DF,21.0,16,16,16.0,0,0,5,0
Stevan Jovetić,Ligue 1,FW,27.0,15,7,8.4,8,0,1,0
Luka Jović,Bundesliga,FW,19.0,22,9,10.4,8,1,2,0
Jozabed,La Liga,MF,26.0,24,18,16.3,0,4,7,0
Juanfran,La Liga,DF,28.0,35,34,33.9,0,1,3,0
Juanfran,La Liga,DF,32.0,17,15,14.5,0,0,3,0
Juankar,La Liga,DF,27.0,10,9,8.7,0,0,2,0
Juanmi,La Liga,"FW,MF",24.0,30,18,16.5,8,2,3,0
Juanpe,La Liga,DF,26.0,35,34,34.1,5,1,7,0
Juanpi,La Liga,"MF,FW",23.0,16,5,6.8,0,2,1,0
Mariano Julio Izco,Serie A,MF,34.0,5,2,2.0,0,0,0,0
Christopher Jullien,Ligue 1,DF,24.0,30,30,28.9,1,1,7,0
David Juncà,La Liga,DF,23.0,15,10,10.0,0,3,3,0
Gideon Jung,Bundesliga,"MF,DF",22.0,30,29,28.6,1,1,7,1
Sebastian Jung,Bundesliga,DF,27.0,2,1,0.9,0,0,1,0
Zlatko Junuzović,Bundesliga,"MF,FW",29.0,24,17,18.1,2,4,2,0
Mathias Jørgensen,Premier League,DF,27.0,38,38,38.0,0,2,6,0
Christian Kabasele,Premier League,DF,26.0,28,27,25.9,2,0,5,0
Younès Kaboul,Premier League,DF,31.0,2,2,1.7,0,0,0,0
Alexander Kačaniklić,Ligue 1,"MF,FW",25.0,9,3,3.5,0,1,0,0
Gojko Kačar,Bundesliga,DF,30.0,6,3,2.5,1,0,1,0
Elias Kachunga,Premier League,"FW,MF",25.0,19,17,14.8,1,1,1,0
Pavel Kadeřábek,Bundesliga,"DF,MF",25.0,28,24,24.4,2,3,5,0
Shinji Kagawa,Bundesliga,MF,28.0,19,12,13.0,5,2,0,0
Sullay Kaikai,Premier League,MF,21.0,1,0,0.2,0,0,0,0
Florian Kainz,Bundesliga,"MF,FW",24.0,30,19,19.0,3,3,5,0
Dominik Kaiser,Bundesliga,"MF,DF",28.0,10,3,3.1,0,0,0,0
Gaël Kakuta,Ligue 1,"MF,FW",26.0,36,36,34.3,6,4,3,0
Nikola Kalinić,Serie A,FW,29.0,31,20,20.1,6,3,3,0
Salomon Kalou,Bundesliga,"FW,MF",31.0,31,27,24.5,12,3,0,0
Daichi Kamada,Bundesliga,"FW,MF",20.0,3,2,1.6,0,0,0,0
François Kamano,Ligue 1,"FW,MF",21.0,35,23,22.4,8,4,4,0
Bingourou Kamara,Ligue 1,GK,20.0,19,19,18.8,0,0,2,0
Boubacar Kamara,Ligue 1,"DF,MF",17.0,6,5,5.1,0,0,1,0
Marcin Kamiński,Bundesliga,DF,25.0,23,12,12.6,0,0,0,0
Kevin Kampl,Bundesliga,MF,26.0,26,22,22.4,1,3,3,0
Kevin Kampl,Bundesliga,MF,26.0,1,0,0.3,0,0,0,0
Harry Kane,Premier League,FW,24.0,37,35,34.2,30,2,5,0
Wilfried Kanga,Ligue 1,"FW,MF",19.0,9,1,2.0,0,0,0,0
Mamadou Kanouté,Serie A,"FW,MF",23.0,2,0,0.4,0,0,0,0
N'Golo Kanté,Premier League,MF,26.0,34,34,33.3,1,1,3,0
Bartosz Kapustka,Bundesliga,"FW,MF",20.0,7,3,2.6,1,0,0,0
Kenan Karaman,Bundesliga,"MF,FW",23.0,22,8,9.5,1,0,2,0
Yann Karamoh,Serie A,"FW,MF",19.0,16,4,5.4,1,0,0,0
Loris Karius,Premier League,GK,24.0,19,19,19.0,0,0,1,0
Orestis Karnezis,Premier League,GK,32.0,15,14,14.4,0,0,0,0
Rick Karsdorp,Serie A,DF,22.0,1,1,0.9,0,0,0,0
Aleksandar Katai,La Liga,"FW,MF",26.0,3,0,0.6,0,0,0,0
Florian Kath,Bundesliga,"FW,MF",22.0,24,3,7.5,1,0,3,0
Ole Käuper,Bundesliga,MF,20.0,1,1,0.8,0,0,1,0
Eiji Kawashima,Ligue 1,GK,34.0,29,29,28.6,0,0,0,1
Beram Kayal,Premier League,MF,29.0,19,8,8.3,0,0,2,0
Joris Kayembe,Ligue 1,"FW,MF",22.0,3,1,1.0,0,0,0,0
Olarenwaju Kayode,La Liga,"FW,MF",24.0,12,2,4.4,0,0,2,0
Moise Kean,Serie A,FW,17.0,19,12,12.6,4,0,5,0
Michael Keane,Premier League,DF,24.0,30,29,28.4,0,1,3,0
Thilo Kehrer,Bundesliga,DF,20.0,28,27,26.3,3,0,4,0
Cheick Keita,Serie A,DF,21.0,3,1,1.4,0,0,0,0
Naby Keïta,Bundesliga,MF,22.0,27,23,21.8,6,5,8,2
Keko,La Liga,"MF,FW",25.0,21,15,13.4,0,2,3,0
Martin Kelly,Premier League,DF,27.0,15,12,13.3,0,0,1,0
Marc-Oliver Kempf,Bundesliga,DF,22.0,12,11,10.0,0,1,1,0
Kenedy,Premier League,"MF,FW",21.0,13,13,11.4,2,2,1,0
Jonjoe Kenny,Premier League,DF,20.0,19,17,17.7,0,1,2,0
Ryan Kent,Bundesliga,"FW,MF",20.0,6,1,2.7,0,0,1,0
Christophe Kerbrat,Ligue 1,DF,30.0,37,37,36.9,1,0,4,0
Franck Kessié,Serie A,MF,20.0,37,37,36.3,5,1,9,0
Billy Ketkeophomphone,Ligue 1,"MF,FW",27.0,13,5,4.9,0,0,0,0
Driss Khalid,Ligue 1,FW,18.0,1,0,0.3,0,0,0,0
Saîf-Eddine Khaoui,Ligue 1,"MF,FW",22.0,32,21,21.7,5,1,1,0
Wahbi Khazri,Ligue 1,"FW,MF",26.0,24,23,21.3,9,2,8,1
Rani Khedira,Bundesliga,"MF,DF",23.0,30,27,25.3,1,1,8,0
Sami Khedira,Serie A,MF,30.0,26,24,21.2,9,2,1,0
Stefan Kießling,Bundesliga,"FW,DF",33.0,8,0,0.9,0,0,0,0
Kike,La Liga,FW,27.0,35,28,27.3,8,1,5,0
Joshua Kimmich,Bundesliga,DF,22.0,29,26,25.9,1,10,1,0
Presnel Kimpembe,Ligue 1,DF,21.0,28,27,26.9,0,0,8,4
Andy King,Premier League,MF,28.0,11,5,6.0,1,0,1,0
Andy King,Premier League,MF,28.0,11,9,7.9,2,1,1,0
Joshua King,Premier League,"FW,MF",25.0,33,27,27.3,8,3,3,0
Simon Kjær,La Liga,DF,28.0,20,18,17.5,2,1,3,0
Davy Klaassen,Premier League,"MF,FW",24.0,7,3,2.8,0,0,0,0
Felix Klaus,Bundesliga,"MF,FW",24.0,28,25,22.0,4,2,5,0
Ragnar Klavan,Premier League,DF,31.0,19,16,16.1,1,0,0,0
Tim Kleindienst,Bundesliga,FW,21.0,22,12,12.6,2,3,2,0
Lukas Klostermann,Bundesliga,DF,21.0,26,25,24.3,1,0,2,0
Lukas Klünter,Bundesliga,"DF,FW",21.0,19,14,14.8,1,0,6,0
Robin Knoche,Bundesliga,DF,25.0,24,24,23.4,1,2,2,0
Anthony Knockaert,Premier League,"MF,FW",25.0,33,27,26.9,3,1,4,1
Törles Knöll,Bundesliga,MF,19.0,1,0,0.2,0,0,0,0
Robin Koch,Bundesliga,"MF,DF",21.0,26,21,21.3,2,1,3,0
Kenan Kodro,Bundesliga,FW,23.0,8,2,2.6,0,0,0,0
Hervé Koffi,Ligue 1,GK,20.0,4,4,4.0,0,0,0,0
Dominik Kohr,Bundesliga,MF,23.0,28,18,18.5,1,1,9,1
Seybou Koita,Ligue 1,"FW,MF",23.0,6,2,2.4,0,0,0,0
Koke,La Liga,"MF,FW",25.0,35,33,30.6,4,3,3,0
Aleksandar Kolarov,Serie A,DF,31.0,35,34,34.0,2,6,3,0
Sead Kolašinac,Premier League,"DF,MF",24.0,27,25,23.9,2,4,3,0
Vincent Kompany,Premier League,DF,31.0,17,17,15.5,1,1,6,0
Ibrahima Konaté,Bundesliga,DF,18.0,16,14,13.6,0,0,1,0
Moussa Konaté,Ligue 1,FW,24.0,33,28,27.5,13,1,8,0
Geoffrey Kondogbia,La Liga,MF,24.0,31,30,29.0,4,3,12,2
Bakary Koné,Ligue 1,DF,29.0,28,27,27.4,1,0,3,0
Terence Kongolo,Premier League,DF,23.0,13,11,11.7,0,0,0,0
Terence Kongolo,Ligue 1,DF,23.0,3,3,2.8,0,0,0,0
Yevhen Konoplyanka,Bundesliga,"FW,MF",27.0,27,18,17.4,4,4,1,0
Julian Korb,Bundesliga,DF,25.0,28,28,26.0,1,1,8,0
Laurent Koscielny,Premier League,DF,31.0,25,25,24.7,2,0,4,0
Filip Kostić,Bundesliga,"FW,MF",24.0,30,27,27.1,5,1,2,0
Christian Kouakou,Ligue 1,"MF,FW",26.0,19,7,9.4,1,1,0,0
Rominigue Kouamé,Ligue 1,"DF,MF",20.0,6,1,2.2,0,0,0,0
Tomáš Koubek,Ligue 1,GK,24.0,34,34,34.0,0,0,0,0
Kalidou Koulibaly,Serie A,DF,26.0,35,35,34.1,5,1,5,1
Jules Koundé,Ligue 1,DF,18.0,18,17,17.7,2,1,1,0
Cheikhou Kouyaté,Premier League,MF,27.0,33,32,31.1,2,3,5,0
Mateo Kovačić,La Liga,MF,23.0,21,10,11.0,0,1,2,0
Maksym Koval,La Liga,"GK,MF",24.0,2,2,1.3,0,0,0,1
Dawid Kownacki,Serie A,FW,20.0,22,6,9.1,5,2,0,0
Vincent Koziello,Ligue 1,MF,21.0,15,10,9.0,0,0,3,0
Vincent Koziello,Bundesliga,MF,21.0,12,8,8.8,1,0,3,0
Thomas Kraft,Bundesliga,GK,29.0,3,3,3.0,0,0,1,0
Emil Krafth,Serie A,DF,22.0,12,10,10.5,0,0,2,0
Oliver Kragl,Serie A,MF,27.0,5,0,1.1,0,0,0,0
Andrej Kramarić,Bundesliga,"FW,MF",26.0,34,22,24.8,13,6,1,0
Christoph Kramer,Bundesliga,MF,26.0,27,26,23.9,3,0,5,0
Ladislav Krejčí,Serie A,"FW,DF",25.0,12,2,4.4,0,0,0,0
Rene Krhin,Ligue 1,MF,27.0,18,16,14.6,1,0,5,0
Bojan Krkić,Premier League,MF,26.0,1,1,0.8,0,0,0,0
Bojan Krkić,La Liga,"FW,MF",26.0,13,4,4.9,0,0,0,0
Michael Krohn-Dehli,La Liga,MF,34.0,11,10,8.1,0,0,2,0
Michael Krohn-Dehli,La Liga,"MF,FW",34.0,13,5,6.0,1,0,0,0
Toni Kroos,La Liga,MF,27.0,27,26,25.1,5,5,4,0
Max Kruse,Bundesliga,FW,29.0,29,28,27.3,6,6,2,0
Grzegorz Krychowiak,Premier League,MF,27.0,27,20,18.2,0,2,2,0
Lukas Kübler,Bundesliga,DF,24.0,15,13,12.8,0,0,3,0
Jasmin Kurtić,Serie A,MF,28.0,16,16,16.0,1,0,5,0
Jasmin Kurtić,Serie A,"MF,FW",28.0,14,7,7.4,2,0,2,0
Layvin Kurzawa,Ligue 1,DF,24.0,20,19,18.9,2,2,1,0
Filip Kusić,Bundesliga,DF,21.0,1,0,0.2,0,0,0,0
Zdravko Kuzmanović,La Liga,MF,29.0,8,6,5.3,0,1,2,4
Han Kwang-song,Serie A,FW,18.0,7,3,3.1,0,0,0,0
Enock Kwateng,Ligue 1,DF,20.0,1,1,1.0,0,0,0,0
Alberto de la Bella,La Liga,DF,31.0,17,17,17.0,0,1,4,0
Rajiv van La Parra,Premier League,"FW,MF",26.0,33,26,23.7,3,0,3,1
Brighton Labeau,Ligue 1,FW,21.0,2,0,0.3,0,0,1,0
Gaëtan Laborde,Ligue 1,FW,23.0,20,10,10.6,3,0,1,0
Alexandre Lacazette,Premier League,FW,26.0,32,26,24.5,14,4,1,0
Mehdi Lacen,La Liga,MF,33.0,15,12,11.7,0,0,2,0
Mehdi Lacen,La Liga,MF,33.0,4,0,0.8,0,0,1,0
Léo Lacroix,Ligue 1,DF,25.0,11,8,8.6,0,0,3,1
Freddie Ladapo,Premier League,FW,24.0,1,0,0.2,0,0,0,0
Alban Lafont,Ligue 1,GK,18.0,38,38,38.0,0,0,4,0
Víctor Laguardia,La Liga,DF,27.0,17,17,17.0,2,0,3,0
Konrad Laimer,Bundesliga,"DF,MF",20.0,22,14,14.9,0,2,2,0
Kenny Lala,Ligue 1,DF,25.0,31,30,30.3,3,5,5,2
Adam Lallana,Premier League,"MF,FW",29.0,12,1,3.4,0,0,1,0
Eugenio Lamanna,Serie A,GK,27.0,1,1,1.0,0,0,0,0
Érik Lamela,Premier League,"FW,MF",25.0,25,7,9.4,2,2,4,0
Ádám Lang,Ligue 1,DF,24.0,3,3,2.6,0,0,1,2
Sebastian Langkamp,Bundesliga,DF,29.0,12,11,10.6,0,0,2,0
Sebastian Langkamp,Bundesliga,DF,29.0,9,5,4.6,0,0,2,0
Manuel Lanzini,Premier League,"MF,FW",24.0,27,23,22.7,5,6,4,0
Gianluca Lapadula,Serie A,FW,27.0,28,13,16.6,6,1,3,0
Aymeric Laporte,La Liga,DF,23.0,19,19,19.0,0,0,5,0
Aymeric Laporte,Premier League,DF,23.0,9,9,9.0,0,0,1,0
Danilo Larangeira,Serie A,DF,33.0,32,32,30.8,1,0,8,0
Kevin Lasagna,Serie A,"FW,MF",24.0,29,26,23.7,12,2,1,0
Jamaal Lascelles,Premier League,DF,23.0,33,32,32.5,3,0,5,0
Paul Lasne,Ligue 1,MF,28.0,37,34,34.0,1,3,10,0
Borja Lasso,La Liga,MF,23.0,1,1,0.6,0,0,0,0
Toni Lato,La Liga,DF,19.0,16,9,8.9,0,1,4,0
Danny Latza,Bundesliga,MF,27.0,29,27,26.1,2,1,7,0
Vincent Laurini,Serie A,DF,28.0,22,20,17.9,0,1,5,0
Wesley Lautoa,Ligue 1,"DF,MF",29.0,10,8,6.9,0,0,1,0
Diego Laxalt,Serie A,"DF,MF",24.0,32,32,31.2,3,3,2,0
Miguel Layún,La Liga,DF,29.0,16,11,13.2,2,0,4,0
Achraf Lazaar,Serie A,"DF,MF",25.0,9,6,5.3,1,0,0,0
Valentino Lazaro,Bundesliga,"MF,FW",21.0,26,19,20.7,2,5,4,0
Darko Lazović,Serie A,"MF,DF",26.0,21,12,13.8,0,1,2,0
Manuel Lazzari,Serie A,"DF,MF",23.0,36,36,34.6,2,1,4,0
Mickaël Le Bihan,Ligue 1,"FW,MF",27.0,7,0,1.2,0,0,0,0
Maxime Le Marchand,Ligue 1,DF,27.0,29,29,28.2,0,1,4,0
James Lea Siliki,Ligue 1,MF,21.0,32,19,20.9,3,2,6,2
Mathew Leckie,Bundesliga,"FW,MF",26.0,26,19,20.6,5,1,3,0
Benjamin Lecomte,Ligue 1,GK,26.0,38,38,38.0,0,0,1,0
Pierre Lees-Melou,Ligue 1,"MF,FW",24.0,34,33,32.1,5,6,6,1
Matthias Lehmann,Bundesliga,MF,34.0,20,17,16.8,0,0,3,0
Lucas Leiva,Serie A,MF,30.0,36,35,32.0,2,3,9,0
Florian Lejeune,Premier League,DF,26.0,24,24,23.4,0,2,3,0
Iñigo Lekue,La Liga,"DF,FW",24.0,32,22,23.5,0,1,3,0
Thomas Lemar,Ligue 1,"MF,FW",21.0,30,27,26.4,2,6,1,0
Mario Lemina,Premier League,MF,23.0,25,20,19.1,1,1,2,0
Mauricio Lemos,La Liga,"DF,MF",21.0,16,14,14.0,0,0,6,0
Mauricio Lemos,Serie A,DF,21.0,8,8,7.8,1,0,2,0
Dylan Lempereur,Ligue 1,DF,18.0,3,1,1.6,0,0,0,0
Clément Lenglet,La Liga,DF,22.0,35,33,33.3,3,1,9,0
Aaron Lennon,Premier League,"MF,FW",30.0,14,13,12.4,0,2,2,0
Aaron Lennon,Premier League,"FW,MF",30.0,15,9,8.8,0,0,0,0
Bernd Leno,Bundesliga,GK,25.0,33,33,33.0,0,0,1,0
Pedro León,La Liga,"FW,MF",30.0,12,10,10.3,0,4,1,0
Sergio León,La Liga,FW,28.0,31,23,21.9,11,1,5,0
