Player Name,Players Dribbled Past,Dribbles into PA
Adrien Tameze,7.0,2.0
Adrien Tameze,5.0,1.0
Japhet Tanganga,7.0,0.0
Adil Taoui,0.0,0.0
Edmond Tapsoba,5.0,0.0
Matt Targett,14.0,4.0
Rodrigo Tarín,0.0,0.0
James Tarkowski,16.0,0.0
Ciprian Tătărușanu,0.0,0.0
Júlio Tavares,10.0,3.0
Charlie Taylor,22.0,4.0
Neil Taylor,2.0,0.0
Aurélien Tchouaméni,14.0,1.0
Aurélien Tchouaméni,1.0,0.0
Georg Teigl,1.0,0.0
Álvaro Tejero,5.0,2.0
Bernard Tekpetey,10.0,5.0
Nathan Tella,0.0,1.0
Cristian Tello,12.0,11.0
Lino Tempelmann,1.0,0.0
Łukasz Teodorczyk,4.0,2.0
Hidde ter Avest,3.0,0.0
Marc-André ter Stegen,0.0,0.0
Simon Terodde,3.0,2.0
Pietro Terracciano,0.0,0.0
Martin Terrier,20.0,10.0
Aleksa Terzić,0.0,0.0
Kenny Tete,12.0,4.0
Alexander Tettey,19.0,0.0
Florian Thauvin,2.0,1.0
Demba Thiam,0.0,0.0
Malick Thiaw,0.0,0.0
Niclas Thiede,0.0,0.0
Jan Thielmann,2.0,0.0
Sada Thioub,62.0,18.0
Jordan Thomas,0.0,0.0
Luke Thomas,2.0,2.0
Romain Thomas,3.0,0.0
Adrien Thomasson,31.0,12.0
Erik Thommy,49.0,26.0
Max Thompson,0.0,0.0
Morten Thorsby,8.0,8.0
Marcus Thuram,73.0,41.0
Khéphren Thuram-Ulie,5.0,1.0
Youri Tielemans,31.0,10.0
Kieran Tierney,12.0,5.0
Cheick Timite,0.0,0.0
David Timor,2.0,1.0
Marcel Tisserand,9.0,3.0
Jean-Clair Todibo,0.0,0.0
Jean-Clair Todibo,9.0,0.0
Karl Toko Ekambi,19.0,14.0
Karl Toko Ekambi,9.0,9.0
Corentin Tolisso,8.0,1.0
Jeremy Toljan,20.0,17.0
Rafael Tolói,16.0,3.0
Raúl de Tomás,33.0,3.0
Takehiro Tomiyasu,30.0,4.0
James Tomkins,1.0,0.0
Fikayo Tomori,9.0,0.0
Nenad Tomović,5.0,1.0
Sandro Tonali,42.0,3.0
Lorenzo Tonelli,6.0,0.0
Toño,28.0,5.0
Ömer Toprak,5.0,0.0
Ernesto Torregrossa,41.0,19.0
Lucas Torreira,13.0,3.0
Ferrán Torres,62.0,12.0
Óliver Torres,22.0,4.0
Pau Torres,11.0,0.0
Roberto Torres,33.0,11.0
Lucas Torró,3.0,0.0
Jordan Torunarigha,10.0,3.0
Cenk Tosun,7.0,3.0
Cenk Tosun,1.0,0.0
Abdoulaye Touré,40.0,5.0
Almamy Touré,20.0,2.0
Lucas Tousart,19.0,1.0
Andros Townsend,38.0,9.0
Aleksandar Trajkovski,7.0,3.0
Adama Traoré,161.0,70.0
Adama Traoré,0.0,0.0
Adama Traoré,30.0,2.0
Amad Traoré,2.0,1.0
Bertrand Traoré,39.0,7.0
Charles Traore,17.0,2.0
Hamari Traoré,26.0,12.0
Ibrahima Traoré,6.0,3.0
Ismaël Traoré,8.0,1.0
Kevin Trapp,0.0,0.0
Miguel Trauco,26.0,0.0
Mark Travers,0.0,0.0
Luca Tremolada,0.0,0.0
Trézéguet,45.0,12.0
Manu Trigueros,14.0,3.0
Christopher Trimmel,27.0,3.0
Alessandro Tripaldelli,2.0,0.0
Kieran Trippier,14.0,6.0
William Troost-Ekong,4.0,0.0
Leandro Trossard,36.0,26.0
Tom Trybull,7.0,0.0
Axel Tuanzebe,0.0,0.0
Georgi Tunjov,3.0,0.0
Stefano Turati,0.0,0.0
Gennaro Tutino,3.0,0.0
Matthieu Udol,21.0,4.0
Hwang Ui-jo,20.0,9.0
Anthony Ujah,12.0,5.0
Samir Ujkani,0.0,0.0
Sven Ulreich,0.0,0.0
Samuel Umtiti,4.0,0.0
Enes Ünal,27.0,12.0
Cengiz Ünder,33.0,15.0
Dayot Upamecano,27.0,0.0
Mark Uth,20.0,4.0
Mark Uth,3.0,2.0
Tomáš Vaclík,0.0,0.0
Álvaro Vadillo,22.0,13.0
William Vainqueur,30.0,3.0
Mirko Valdifiori,6.0,1.0
Pierrick Valdivia,0.0,0.0
Germán Valera,0.0,0.0
Antoine Valerio,3.0,0.0
Borja Valero,12.0,6.0
Yan Valery,13.0,3.0
Martin Valjent,7.0,1.0
Jesús Vallejo,1.0,0.0
Jesús Vallejo,1.0,0.0
Manu Vallejo,8.0,2.0
Luca Valls,0.0,0.0
Theo Valls,13.0,2.0
Mattia Valoti,32.0,7.0
Federico Valverde,24.0,13.0
Raphaël Varane,12.0,0.0
Jamie Vardy,28.0,43.0
Matías Vargas,26.0,8.0
Ruben Vargas,67.0,30.0
Thibaut Vargas,1.0,0.0
Sebastian Vasiliadis,64.0,3.0
Indiana Vassilev,2.0,0.0
Denis Vavro,1.0,0.0
Franco Vázquez,19.0,1.0
Kevin Vázquez,16.0,2.0
Lucas Vázquez,15.0,9.0
Matías Vecino,8.0,1.0
Koke Vegas,0.0,0.0
Miloš Veljković,2.0,0.0
Miguel Veloso,18.0,5.0
Unai Vencedor Paris,1.0,0.0
Lorenzo Venuti,7.0,2.0
Brayan Vera,1.0,1.0
Simone Verdi,54.0,11.0
Jordan Veretout,22.0,5.0
Marco Verratti,24.0,3.0
Valerio Verre,25.0,8.0
Birger Verstraete,3.0,1.0
Jan Vertonghen,2.0,0.0
Mikel Vesga,10.0,2.0
Jannik Vestergaard,3.0,1.0
Rúben Vezo,4.0,0.0
Francesco Vicari,1.0,0.0
Fede Vico,11.0,5.0
Aleix Vidal,27.0,10.0
Arturo Vidal,9.0,1.0
Clément Vidal,0.0,0.0
Nacho Vidal,27.0,7.0
Ronaldo Vieira,15.0,4.0
Mauro Vigorito,0.0,0.0
Dídac Vilà,14.0,6.0
Toni Villa,45.0,14.0
Asier Villalibre,6.0,5.0
Gonzalo Villar,7.0,0.0
Iván Villar,0.0,0.0
Juan Villar,1.0,1.0
Rúben Vinagre,21.0,8.0
Luigi Vitale,0.0,0.0
Vitolo,38.0,14.0
Mattia Viviani,3.0,0.0
Dušan Vlahović,35.0,21.0
Kevin Vogt,4.0,0.0
Kevin Vogt,6.0,1.0
Jake Vokins,0.0,0.0
Kevin Volland,29.0,17.0
Mario Vrančić,3.0,4.0
Stefan de Vrij,13.0,0.0
Giacomo Vrioni,0.0,0.0
Šime Vrsaljko,0.0,1.0
Nikola Vukčević,5.0,0.0
Matěj Vydra,9.0,6.0
Molla Wagué,2.0,0.0
Moussa Wagué,4.0,1.0
Moussa Wagué,3.0,0.0
Wakaso,25.0,3.0
Walace,15.0,1.0
Theo Walcott,24.0,12.0
Luca Waldschmidt,18.0,7.0
Kyle Walker,27.0,13.0
Kyle Walker-Peters,20.0,7.0
Kyle Walker-Peters,3.0,2.0
Rémi Walter,1.0,0.0
Sebastian Walukiewicz,9.0,0.0
Aaron Wan-Bissaka,60.0,16.0
Victor Wanyama,1.0,0.0
Joel Ward,14.0,0.0
James Ward-Prowse,16.0,1.0
Daniel Wass,10.0,5.0
Kelland Watts,0.0,0.0
Timothy Weah,4.0,0.0
Adam Webster,12.0,3.0
Wout Weghorst,29.0,11.0
Julian Weigl,6.0,2.0
Mitchell Weiser,21.0,5.0
Danny Welbeck,9.0,5.0
Wendell,11.0,3.0
Oscar Wendt,5.0,1.0
Timo Werner,75.0,84.0
Ashley Westwood,11.0,0.0
Connor Wickham,2.0,2.0
Felix Wiedwald,0.0,0.0
Georginio Wijnaldum,50.0,6.0
Jetro Willems,30.0,7.0
William,24.0,2.0
Brandon Williams,15.0,8.0
Iñaki Williams,56.0,28.0
Neco Williams,7.0,4.0
Willian,65.0,58.0
Joe Willock,23.0,11.0
Jack Wilshere,6.0,1.0
Callum Wilson,25.0,15.0
Harry Wilson,23.0,5.0
Harry Winks,15.0,1.0
Florian Wirtz,25.0,5.0
Axel Witsel,23.0,5.0
Hannes Wolf,0.0,0.0
Marius Wolf,32.0,3.0
Nick Woltemade,3.0,0.0
Chris Wood,10.0,6.0
Xeka,7.0,1.0
Granit Xhaka,27.0,2.0
Jawad El Yamiq,0.0,0.0
Andriy Yarmolenko,10.0,22.0
Yusuf Yazıcı,18.0,5.0
DeAndre Yedlin,6.0,0.0
Yoel,0.0,0.0
Okay Yokuşlu,24.0,2.0
Maya Yoshida,1.0,0.0
Maya Yoshida,3.0,0.0
Elie Youan,0.0,2.0
Amin Younes,3.0,4.0
Ashley Young,9.0,3.0
Ashley Young,12.0,12.0
Zaydou Youssouf,31.0,0.0
Pablo Zabaleta,0.0,1.0
Mattia Zaccagni,69.0,18.0
Dan-Axel Zagadou,6.0,1.0
Arthur Zagre,3.0,0.0
Wilfried Zaha,172.0,75.0
Denis Zakaria,50.0,3.0
Joseba Zaldúa,18.0,6.0
Andre-Frank Zambo Anguissa,87.0,8.0
Luca Zanimacchia,0.0,0.0
Nicolò Zaniolo,67.0,22.0
Cristián Zapata,8.0,0.0
Duván Zapata,35.0,25.0
Davide Zappacosta,10.0,3.0
Simone Zaza,15.0,4.0
Marvin Zeegelaar,5.0,0.0
Mootaz Zemzemi,0.0,0.0
Arber Zeneli,2.0,0.0
Robin Zentner,2.0,0.0
Piotr Zieliński,44.0,13.0
Jean Zimmer,7.0,2.0
Christoph Zimmermann,4.0,0.0
Matthias Zimmermann,15.0,4.0
Oleksandr Zinchenko,5.0,0.0
Leopold Zingerle,0.0,0.0
Joshua Zirkzee,1.0,2.0
Richairo Živković,1.0,0.0
Jaromír Zmrhal,9.0,5.0
Kévin Zohi,16.0,2.0
Ben Zolinski,10.0,6.0
Kurt Zouma,9.0,0.0
Igor Zubeldia,23.0,1.0
Steven Zuber,12.0,2.0
Martín Zubimendi,3.0,0.0
Ervin Zukanović,1.0,0.0
Bongani Zungu,8.0,1.0
Szymon Żurkowski,0.0,0.0
David Zurutuza,1.0,0.0
Martin Ødegaard,65.0,19.0
Filip Đuričić,40.0,10.0
