Player Name,Players Dribbled Past,Dribbles into PA
Jeison Murillo,3.0,0.0
Vedat Muriqi,2.0,1.0
Jacob Murphy,21.0,4.0
Nicola Murru,0.0,0.0
Yunus Musah,20.0,6.0
Jamal Musiala,15.0,4.0
Juan Musso,0.0,0.0
Shkodran Mustafi,0.0,0.0
Yoshinori Mutō,11.0,4.0
Phillipp Mwene,2.0,0.0
Joakim Mæhle,1.0,1.0
Obite N'Dicka,2.0,1.0
Stanley N'Soki,5.0,1.0
Mbala N'Zola,11.0,9.0
Nacho,3.0,1.0
Nacho,5.0,1.0
Yuto Nagatomo,7.0,0.0
Radja Nainggolan,4.0,0.0
Radja Nainggolan,0.0,0.0
Marvelous Nakamba,0.0,0.0
Nahitan Nández,22.0,7.0
Nano,1.0,0.0
Paul Nardi,0.0,0.0
Matija Nastasić,1.0,0.0
Roberto Navarro,0.0,0.0
Ximo Navarro,11.0,1.0
Jesús Navas,10.0,6.0
Keylor Navas,1.0,0.0
Raúl Navas,0.0,0.0
Papa Ndiaga Yade,12.0,6.0
Wilfred Ndidi,4.0,0.0
Bridge Ndilu,2.0,0.0
Tanguy Ndombele,36.0,7.0
Dan Ndoye,5.0,9.0
Paul Nebel,1.0,0.0
Álvaro Negredo,12.0,3.0
Reiss Nelson,1.0,0.0
Ilija Nestorovski,1.0,0.0
Neto,0.0,0.0
Pedro Neto,48.0,31.0
Luca Netz,2.0,2.0
Manuel Neuer,2.0,0.0
Florian Neuhaus,18.0,3.0
Carlos Neva,7.0,0.0
Rúben Neves,5.0,1.0
Neymar,64.0,11.0
Yvan Neyou,26.0,0.0
Jessic Ngankam,3.0,1.0
Muzinga Ngonda,22.0,2.0
Ahmad Ngouyamsa,0.0,0.0
Opa Nguette,38.0,9.0
Moussa Niakhate,5.0,3.0
Ibrahima Niane,10.0,3.0
M'Baye Niang,1.0,1.0
Florian Niederlechner,8.0,5.0
Saúl Ñíguez,6.0,2.0
Joakim Nilsson,1.0,0.0
Casimir Ninga,3.0,0.0
Nino,1.0,0.0
Fernando Niño,4.0,5.0
Eddie Nketiah,7.0,3.0
Nicolas Nkoulou,1.0,0.0
Niels Nkounkou,1.0,0.0
Christopher Nkunku,8.0,8.0
Dan Nlundulu,4.0,0.0
Mark Noble,0.0,2.0
Nolito,18.0,14.0
Arnaud Nordin,23.0,7.0
Håvard Nordtveit,2.0,0.0
Oliver Norwood,1.0,0.0
Kasim Nuhu,4.0,0.0
Unai Núñez,4.0,0.0
Bram Nuytinck,0.0,0.0
Kelechi Nwakali,3.0,0.0
Simeon Nwankwo,21.0,5.0
Gerzino Nyamsi,1.0,0.0
Allan Nyom,7.0,1.0
Steven Nzonzi,3.0,2.0
Jack O'Connell,0.0,0.0
Dara O'Shea,3.0,1.0
Michael Obafemi,0.0,0.0
Pedro Obiang,2.0,0.0
Jan Oblak,0.0,0.0
Lucas Ocampos,43.0,23.0
Bastian Oczipka,12.0,1.0
Brain Oddei,2.0,0.0
Denis Odoi,0.0,0.0
Álvaro Odriozola,2.0,1.0
Angelo Ogbonna,3.0,0.0
Stefano Okaka,7.0,3.0
Shinji Okazaki,4.0,2.0
Lucas Olaza,9.0,1.0
Christian Oliva,3.0,0.0
Paulo Oliveira,2.0,0.0
Mathías Olivera,10.0,4.0
Dani Olmo,19.0,8.0
Robin Olsen,0.0,0.0
Jonas Omlin,0.0,0.0
Jerome Onguene,0.0,0.0
Karim Onisiwo,11.0,7.0
Josh Onomah,0.0,0.0
Javier Ontiveros,37.0,14.0
Henry Onyekuru,4.0,1.0
Willi Orban,3.0,1.0
Fabián Orellana,12.0,5.0
Divock Origi,0.0,1.0
Riccardo Orsolini,24.0,4.0
Stefan Ortega,0.0,0.0
Yuya Osako,11.0,3.0
Ben Osborn,8.0,3.0
Victor Osimhen,10.0,11.0
Yordan Osorio,6.0,0.0
David Ospina,0.0,0.0
Owen Otasowie,1.0,0.0
Otávio,7.0,0.0
Paulo Otávio,14.0,0.0
Remi Oudin,8.0,12.0
Alexandre Oukidja,2.0,0.0
Adam Ounas,20.0,2.0
Thomas Ouwejan,1.0,1.0
Reece Oxford,2.0,0.0
Alex Oxlade-Chamberlain,0.0,0.0
Mikel Oyarzabal,14.0,4.0
Ambroise Oyongo,2.0,0.0
Salih Özcan,5.0,1.0
Levin Öztunalı,11.0,7.0
Pablo,0.0,0.0
Fernando Pacheco,0.0,0.0
Gonçalo Paciência,10.0,5.0
Mattia Pagliuca,1.0,0.0
Vincent Pajot,3.0,0.0
Rodrigo Palacio,28.0,26.0
Exequiel Palacios,0.0,0.0
Ante Palaversa,0.0,0.0
Alberto Paleari,0.0,0.0
Nicolas Pallois,14.0,0.0
Emerson Palmieri,0.0,1.0
Antonio Palumbo,0.0,0.0
Martin Palumbo,0.0,0.0
Goran Pandev,6.0,3.0
Jonathan Panzo,6.0,0.0
Matondo-Merveille Papela,0.0,0.0
Lucas Paquetá,16.0,4.0
Gaëtan Paquiez,5.0,1.0
Rubén Pardo,0.0,0.0
Leandro Paredes,2.0,0.0
Daniel Parejo,14.0,4.0
Vittorio Parigini,1.0,0.0
Marvin Olawale Akinlabi Park,0.0,0.0
Marco Parolo,2.0,0.0
Thomas Partey,8.0,0.0
Thomas Partey,7.0,0.0
Mario Pašalić,5.0,3.0
Felix Passlack,3.0,0.0
Christian Pastina,0.0,0.0
Patric,1.0,0.0
Rui Patrício,0.0,0.0
John Patrick,0.0,0.0
Gabriel Paulista,0.0,0.0
Benjamin Pavard,3.0,0.0
Jiří Pavlenka,1.0,0.0
Mateo Pavlović,0.0,0.0
Strahinja Pavlović,0.0,0.0
Leonardo Pavoletti,1.0,2.0
Dimitri Payet,18.0,11.0
Nehuén Paz,1.0,0.0
Bailey Peacock-Farrell,0.0,0.0
Mads Pedersen,5.0,0.0
Alfonso Pedraza,10.0,12.0
Pedri,14.0,8.0
Pedro,19.0,6.0
João Pedro,24.0,7.0
Gianluca Pegolo,0.0,0.0
Peter Pekarík,4.0,3.0
Yohann Pelé,0.0,0.0
Pietro Pellegri,4.0,5.0
Lorenzo Pellegrini,23.0,5.0
Luca Pellegrini,15.0,2.0
Andy Pelmard,3.0,1.0
Lee Peltier,0.0,0.0
Federico Peluso,0.0,0.0
Timothee Pembele,7.0,3.0
Rubén Peña,11.0,2.0
Philipp Pentke,0.0,0.0
Nicolas Pépé,10.0,6.0
Alberto Perea,42.0,6.0
Mathias Pereira Lage,15.0,2.0
Andreas Pereira,5.0,1.0
Danilo Pereira,2.0,0.0
Matheus Pereira,26.0,6.0
Pedro Pereira,15.0,5.0
Ricardo Pereira,0.0,0.0
Gastón Pereiro,2.0,1.0
Bruno Peres,4.0,6.0
Roberto Pereyra,20.0,11.0
Ayoze Pérez,13.0,2.0
Carles Pérez,5.0,2.0
Iñigo Pérez,3.0,1.0
Kike Pérez,12.0,3.0
Lucas Pérez,17.0,15.0
Luis Pérez,3.0,0.0
Manuel Perez,0.0,0.0
Nehuén Pérez,0.0,0.0
Mattia Perin,0.0,0.0
Ivan Perišić,4.0,11.0
Romain Perraud,23.0,7.0
Pavao Pervan,0.0,0.0
Matteo Pessina,9.0,1.0
Andrea Petagna,6.0,12.0
Nils Petersen,2.0,0.0
Jacopo Petriccione,0.0,0.0
Jens Petter Hauge,11.0,2.0
Germán Pezzella,1.0,0.0
Giuseppe Pezzella,12.0,4.0
Maximilian Philipp,6.0,1.0
Rayan Philippe,0.0,1.0
Romain Philippoteaux,4.0,0.0
Romain Philippoteaux,5.0,1.0
Kalvin Phillips,7.0,1.0
Matt Phillips,9.0,4.0
Nathaniel Phillips,0.0,0.0
Krzysztof Piątek,3.0,4.0
Cristiano Piccini,1.0,0.0
Roberto Piccoli,2.0,1.0
Jordan Pickford,0.0,0.0
Jérémy Pied,1.0,0.0
Amos Pieper,5.0,0.0
Ronaël Pierre-Gabriel,22.0,2.0
Erik Pieters,5.0,0.0
Tomás Pina Isla,8.0,2.0
Andrea Pinamonti,2.0,1.0
Yeremi Pino,8.0,9.0
Gerard Piqué,1.0,0.0
Fabio Pisacane,0.0,0.0
Łukasz Piszczek,0.0,0.0
Marko Pjaca,22.0,7.0
Miralem Pjanić,4.0,2.0
Óscar Plano,5.0,0.0
Marvin Plattenhardt,4.0,1.0
Alassane Pléa,9.0,8.0
Dani Plomer,0.0,0.0
Tommaso Pobega,3.0,1.0
Daniel Podence,35.0,13.0
Paul Pogba,21.0,1.0
Joel Pohjanpalo,1.0,1.0
Joel Pohjanpalo,0.0,0.0
Andrea Poli,1.0,0.0
Matteo Politano,20.0,8.0
Jorge Pombo,8.0,2.0
Marin Pongračić,1.0,0.0
Pere Pons,3.0,1.0
Nick Pope,0.0,0.0
Manolo Portanova,0.0,0.0
Francisco Portillo,5.0,2.0
Portu,8.0,9.0
Stefan Posch,7.0,0.0
Sergio Postigo,3.0,0.0
Yussuf Poulsen,15.0,4.0
Maxime Poundjé,3.0,0.0
Alejandro Pozo Pozo,8.0,2.0
Dennis Praet,10.0,3.0
Sanjin Prcić,0.0,0.0
Nicolas de Préville,23.0,7.0
Manuel Prietl,11.0,0.0
Grischa Prömel,6.0,0.0
Davy Pröpper,0.0,0.0
Ivan Provedel,1.0,0.0
Antonio Puertas,22.0,9.0
Riqui Puig,1.0,0.0
Erick Pulgar,1.0,0.0
Jorge Pulido,2.0,0.0
Christian Pulisic,30.0,15.0
Ignacio Pussetto,14.0,10.0
Fabio Quagliarella,8.0,4.0
Robin Quaison,17.0,3.0
Quini,2.0,1.0
Quique,1.0,0.0
Simone Rabbi,0.0,0.0
Adrien Rabiot,21.0,3.0
Uroš Račić,8.0,0.0
Anthony Racioppi,1.0,0.0
Nemanja Radoja,2.0,0.0
Nemanja Radonjić,8.0,6.0
Aleksandar Radovanović,0.0,0.0
Ivan Radovanović,4.0,0.0
Ștefan Radu,5.0,0.0
Rafael,0.0,0.0
Rafinha,24.0,5.0
Predrag Rajković,0.0,0.0
Ivan Rakitić,6.0,1.0
Benito Raman,7.0,11.0
Gastón Ramírez,13.0,2.0
Sandro Ramírez,9.0,4.0
Sergio Ramos,5.0,0.0
Aaron Ramsdale,1.0,0.0
Aaron Ramsey,6.0,4.0
Jacob Ramsey,1.0,0.0
Darren Randolph,0.0,0.0
Andrea Ranocchia,0.0,0.0
Marcus Rashford,43.0,35.0
Milot Rashica,11.0,4.0
Giacomo Raspadori,8.0,4.0
Federico Ravaglia,0.0,0.0
Tim Ream,1.0,0.0
Ante Rebić,12.0,11.0
Arkadiusz Reca,26.0,11.0
Recio,2.0,0.0
Daishawn Redan,1.0,2.0
Nathan Redmond,13.0,5.0
Harrison Reed,4.0,0.0
Vasco Regini,0.0,0.0
Sergio Reguilón,14.0,3.0
Bobby Reid,14.0,7.0
Pepe Reina,0.0,0.0
Jeff Reine-Adélaïde,39.0,5.0
Jeff Reine-Adélaïde,3.0,1.0
Reinier,1.0,1.0
Rocco Reitz,2.0,0.0
Karim Rekik,0.0,0.0
Álex Remiro,0.0,0.0
Panagiotis Retsos,3.0,0.0
Marco Reus,16.0,7.0
Elvis Rexhbeçaj,8.0,3.0
Gio Reyna,36.0,27.0
Baptiste Reynet,0.0,0.0
Franck Ribéry,36.0,23.0
Federico Ricci,0.0,0.0
Giacomo Ricci,0.0,1.0
Matteo Ricci,6.0,2.0
Declan Rice,21.0,3.0
Chris Richards,0.0,0.0
Richarlison,29.0,22.0
Marco Richter,21.0,6.0
Mikel Rico,17.0,1.0
Sergio Rico,0.0,0.0
Jaïro Riedewald,2.0,0.0
Emiliano Rigoni,7.0,3.0
Tomás Rincón,16.0,2.0
Luis Rioja,21.0,15.0
Renaud Ripart,22.0,3.0
Andrea Rispoli,2.0,1.0
Mihailo Ristić,15.0,2.0
Matt Ritchie,0.0,0.0
Maxence Rivera,5.0,1.0
Emmanuel Rivière,2.0,1.0
Rober,1.0,0.0
Roberto,0.0,0.0
Sergi Roberto,4.0,3.0
Tyler Roberts,2.0,1.0
Andrew Robertson,19.0,7.0
Antonee Robinson,26.0,3.0
Callum Robinson,16.0,7.0
Jack Robinson,2.0,0.0
Joel Robles,0.0,0.0
Hal Robson-Kanu,2.0,2.0
Marc Roca,0.0,0.0
Christopher Rocchia,0.0,0.0
Rubén Rochina,19.0,1.0
Marek Rodák,0.0,0.0
Sebastian Rode,3.0,2.0
Joe Rodon,0.0,0.0
Rodri,13.0,4.0
Rodrigo,11.0,9.0
Rodrigo,1.0,1.0
Kévin Rodrigues,13.0,0.0
Óscar Rodríguez Arnaiz,5.0,1.0
Ángel Rodríguez,6.0,5.0
Guido Rodríguez,14.0,0.0
James Rodríguez,22.0,7.0
Jay Rodriguez,9.0,2.0
Miguel Rodríguez,1.0,0.0
Ricardo Rodríguez,6.0,0.0
Víctor Rodríguez,0.0,0.0
Rodrygo,11.0,9.0
Marko Rog,22.0,2.0
Rogério,11.0,6.0
Luis Rojas,2.0,0.0
Alessio Romagnoli,0.0,0.0
Cristian Romero,4.0,0.0
Oriol Romeu,7.0,2.0
Cristiano Ronaldo,32.0,28.0
Facundo Roncaglia,3.0,0.0
Valentin Rongier,23.0,3.0
Marten de Roon,8.0,1.0
Jérôme Roussillon,14.0,6.0
Nolan Roux,3.0,1.0
Nicolò Rovella,4.0,2.0
Amir Rrahmani,0.0,0.0
Rubén,0.0,0.0
Waldo Rubio,3.0,1.0
Antonio Rüdiger,0.0,0.0
Sebastian Rudy,4.0,3.0
Sebastian Rudy,1.0,0.0
Kevin Rüegg,4.0,0.0
Daniele Rugani,1.0,0.0
Matteo Ruggeri,1.0,0.0
Mário Rui,11.0,2.0
Aitor Ruibal,15.0,10.0
Fabián Ruiz Peña,8.0,3.0
Ismael Ruiz,0.0,0.0
Kays Ruiz,6.0,1.0
Víctor Ruiz,0.0,0.0
Georginio Rutter,1.0,0.0
Mathew Ryan,0.0,0.0
Julian Ryerson,2.0,0.0
Frederik Rønnow,0.0,0.0
João Victor Santos Sá,8.0,8.0
Roli Pereira de Sa,0.0,0.0
Idriss Saadi,2.0,1.0
Youssouf Sabaly,20.0,2.0
Marcel Sabitzer,7.0,1.0
Alexis Saelemaekers,19.0,7.0
Modibo Sagnan,1.0,0.0
Allan Saint-Maximin,27.0,5.0
Borja Sainz,5.0,5.0
Romain Saïss,5.0,0.0
Bukayo Saka,26.0,16.0
Hiroki Sakai,4.0,7.0
Moïse Sakava,0.0,0.0
Mamadou Sakho,0.0,0.0
Jacopo Sala,5.0,1.0
Mohamed Salah,33.0,15.0
Eddy Salcedo,8.0,3.0
William Saliba,3.0,0.0
Romain Salin,0.0,0.0
Roland Sallai,12.0,5.0
Salvi,9.0,2.0
Lazar Samardzic,5.0,0.0
Diadie Samassékou,13.0,0.0
Mama Samba Baldé,19.0,6.0
Junior Sambia,18.0,5.0
Frédéric Sammaritano,7.0,0.0
Fede San Emeterio,1.0,0.0
Antonio Sanabria,11.0,3.0
Oihan Sancet,5.0,4.0
Renato Sanches,14.0,2.0
Juan Sánchez Miño,8.0,0.0
Alexis Sánchez,16.0,7.0
Davinson Sánchez,0.0,0.0
Germán Sánchez,1.0,0.0
Javi Sánchez,2.0,0.0
José Sánchez,0.0,0.0
Manuel Sánchez,0.0,0.0
Robert Sánchez,0.0,0.0
Jadon Sancho,64.0,26.0
Alex Sandro,5.0,2.0
Leroy Sané,35.0,10.0
Salif Sané,5.0,0.0
Oier Sanjurjo,4.0,1.0
Morgan Sanson,9.0,1.0
Nicola Sansone,10.0,7.0
Baptiste Santamaria,1.0,0.0
Baptiste Santamaria,17.0,7.0
Federico Santander,0.0,1.0
Davide Santon,1.0,2.0
Samir Santos,4.0,0.0
Riccardo Saponara,0.0,0.0
Riccardo Saponara,0.0,0.0
Pablo Sarabia,7.0,9.0
Josh Sargent,15.0,6.0
Bouna Sarr,2.0,0.0
Bouna Sarr,6.0,0.0
Sidy Sarr,4.0,0.0
Marco Sau,3.0,3.0
Téji Savanier,35.0,5.0
Stefan Savić,0.0,0.0
Romaine Sawyers,11.0,0.0
Gianluca Scamacca,6.0,2.0
Fabian Schär,4.0,0.0
Aurélien Scheidler,1.0,0.0
Nicolás Schiappacasse,0.0,0.0
Pasquale Schiattarella,11.0,0.0
Patrik Schick,13.0,4.0
Sven Schipplock,8.0,1.0
Xaver Schlager,11.0,4.0
Keven Schlotterbeck,2.0,0.0
Nico Schlotterbeck,0.0,0.0
Jeffrey Schlupp,26.0,8.0
Kasper Schmeichel,0.0,0.0
Jonathan Schmid,9.0,2.0
Romano Schmid,9.0,0.0
Benno Schmitz,0.0,0.0
Morgan Schneiderlin,6.0,1.0
Alessandro Schöpf,11.0,2.0
Jerdy Schouten,24.0,1.0
Nico Schulz,0.0,0.0
Alexander Schwolow,1.0,0.0
Matteo Scozzarella,0.0,0.0
Jacopo Segre,4.0,1.0
Davie Selke,3.0,0.0
Nélson Semedo,39.0,6.0
Léo Sena,0.0,0.0
Stefano Sensi,6.0,1.0
Jaime Seoane,8.0,6.0
Luigi Sepe,1.0,0.0
Suat Serdar,11.0,0.0
Ryan Sessegnon,8.0,3.0
Nils Seufert,3.0,0.0
Edgar Sevikyan,1.0,0.0
Jamie Shackleton,3.0,2.0
Xherdan Shaqiri,3.0,0.0
Billy Sharp,3.0,2.0
Luke Shaw,18.0,5.0
Jonjo Shelvey,10.0,1.0
Eldor Shomurodov,9.0,4.0
Mahame Siby,0.0,0.0
Abdoulaye Sidibé,0.0,0.0
Djibril Sidibé,3.0,1.0
Sidnei,0.0,0.0
Kaj Sierhuis,10.0,1.0
Gylfi Sigurðsson,9.0,0.0
Luca Siligardi,0.0,0.0
Luca Siligardi,0.0,0.0
Adrien Silva,3.0,0.0
André Silva,21.0,17.0
Bernardo Silva,16.0,12.0
Caio Henrique Oliveira Silva,4.0,3.0
David Silva,13.0,3.0
Fábio Silva,11.0,1.0
Gabriel Silva,1.0,0.0
Gastón Silva,0.0,0.0
Rui Silva,1.0,0.0
Thiago Silva,2.0,0.0
Marco Silvestri,0.0,0.0
Mohamed Simakan,10.0,4.0
Giovanni Simeone,16.0,6.0
Moses Simon,19.0,21.0
Unai Simón,0.0,0.0
Jóan Símun Edmundsson,0.0,1.0
Wilfried Singo,35.0,6.0
Daley Sinkgraven,26.0,3.0
Dimitris Siovas,6.0,0.0
Tobias Sippel,0.0,0.0
Salvatore Sirigu,0.0,0.0
Ibrahima Sissoko,10.0,2.0
Moussa Sissoko,12.0,1.0
Nelson Sissoko,6.0,0.0
Ellyes Skhiri,9.0,0.0
Łukasz Skorupski,0.0,0.0
Andreas Skov Olsen,6.0,6.0
Robert Skov,11.0,2.0
Milan Škriniar,5.0,0.0
Steven Skrzybski,3.0,1.0
Petar Škuletić,0.0,1.0
Islam Slimani,0.0,0.0
Islam Slimani,0.0,0.0
William Smallbone,1.0,1.0
Chris Smalling,4.0,0.0
Emile Smith-Rowe,2.0,3.0
Robert Snodgrass,2.0,2.0
Robert Snodgrass,0.0,0.0
Cédric Soares,2.0,0.0
Rafa Soares,3.0,0.0
Rubén Sobrino,0.0,0.0
Simon Sohm,7.0,1.0
Roberto Soldado,2.0,3.0
Carlos Soler,9.0,0.0
Yann Sommer,0.0,0.0
Son,9.0,1.0
Brandon Soppy,5.0,2.0
David Soria,0.0,0.0
Roberto Soriano,23.0,6.0
Alberto Soro,2.0,0.0
Borna Sosa,24.0,9.0
Florian Sotoca,16.0,8.0
Riccardo Sottil,38.0,18.0
Tomáš Souček,6.0,0.0
Rayan Souici,0.0,0.0
Cebio Soukou,5.0,2.0
Adama Soumaoro,0.0,0.0
Boubakary Soumaré,14.0,0.0
Yaya Soumaré,0.0,0.0
Arnaud Souquet,4.0,0.0
Djibril Sow,8.0,1.0
Saidou Sow,2.0,0.0
Çağlar Söyüncü,1.0,0.0
Leonardo Spinazzola,28.0,26.0
Marco Sportiello,0.0,0.0
Mattia Sprocati,0.0,0.0
Jerry St. Juste,12.0,3.0
Benjamin Stambouli,9.0,1.0
Niklas Stark,2.0,2.0
Renato Steffen,9.0,4.0
Zack Steffen,0.0,0.0
Pascal Stenzel,5.0,0.0
Dale Stephens,1.0,0.0
Jack Stephens,1.0,0.0
Raheem Sterling,34.0,26.0
Enda Stevens,11.0,4.0
Lars Stindl,2.0,4.0
Kevin Stöger,1.0,0.0
John Stones,3.0,0.0
Thomas Strakosha,0.0,0.0
Tobias Strobl,4.0,0.0
Kevin Strootman,0.0,0.0
Kevin Strootman,2.0,1.0
Pascal Struijk,2.0,0.0
Jens Stryger Larsen,11.0,1.0
Stefano Sturaro,3.0,0.0
Damián Suárez,14.0,1.0
Denis Suárez,32.0,2.0
Luis Suárez,4.0,3.0
Marek Suchý,0.0,0.0
Niklas Süle,2.0,0.0
Suso,20.0,9.0
Bosko Sutalo,1.0,0.0
Mattias Svanberg,11.0,0.0
Issiaga Sylla,21.0,2.0
Eddy Sylvestre,1.0,0.0
Ádám Szalai,1.0,1.0
Wojciech Szczęsny,0.0,0.0
Frederik Sørensen,2.0,0.0
Alexander Sørloth,8.0,8.0
Tachi,0.0,0.0
Jonathan Tah,1.0,0.0
Flavien Tait,14.0,5.0
Adrien Tameze,20.0,1.0
Renato Tapia,14.0,0.0
Edmond Tapsoba,10.0,0.0
Matt Targett,8.0,1.0
James Tarkowski,1.0,1.0
Ciprian Tătărușanu,0.0,0.0
Percy Tau,2.0,1.0
Niklas Tauer,0.0,0.0
Heriberto Tavares,1.0,0.0
Tomás Tavares,0.0,0.0
Charlie Taylor,13.0,2.0
Warren Tchimbembé,1.0,0.0
Aurélien Tchouaméni,16.0,3.0
Álvaro Tejero,0.0,0.0
Nathan Tella,2.0,1.0
Alex Telles,2.0,0.0
Andrés Tello,3.0,3.0
Cristian Tello,11.0,12.0
Lino Tempelmann,2.0,0.0
Hidde ter Avest,3.0,1.0
Marc-André ter Stegen,0.0,0.0
Martin Terrier,17.0,10.0
Claudio Terzi,1.0,0.0
Kenny Tete,0.0,1.0
Kenny Tete,0.0,1.0
Cedric Teuchert,6.0,5.0
Florian Thauvin,47.0,18.0
Malick Thiaw,1.0,0.0
Jan Thielmann,3.0,0.0
Sada Thioub,28.0,6.0
Luke Thomas,3.0,2.0
Romain Thomas,3.0,0.0
Adrien Thomasson,10.0,6.0
Morten Thorsby,8.0,1.0
Marcus Thuram,15.0,11.0
Khéphren Thuram-Ulie,10.0,1.0
Cheikh Tidiane Sabaly,0.0,0.0
Youri Tielemans,23.0,2.0
Kieran Tierney,16.0,16.0
Steffen Tigges,0.0,0.0
Guus Til,0.0,0.0
David Timor,1.0,1.0
Karl Toko Ekambi,32.0,22.0
Corentin Tolisso,5.0,2.0
Jeremy Toljan,6.0,4.0
Rafael Tolói,5.0,1.0
Takehiro Tomiyasu,12.0,1.0
James Tomkins,0.0,0.0
Fikayo Tomori,0.0,0.0
Sandro Tonali,1.0,0.0
Lorenzo Tonelli,0.0,0.0
Toño,1.0,0.0
Ömer Toprak,4.0,0.0
Tyron Tormin,0.0,0.0
Ernesto Torregrossa,1.0,0.0
Lucas Torreira,0.0,1.0
Ferrán Torres,8.0,5.0
Óliver Torres,9.0,2.0
Pau Torres,15.0,0.0
Roberto Torres,17.0,0.0
Lucas Torró,2.0,1.0
Jordan Torunarigha,4.0,1.0
Cenk Tosun,0.0,1.0
Abdoulaye Touré,12.0,0.0
Almamy Touré,8.0,0.0
Lucas Tousart,12.0,2.0
Andros Townsend,28.0,7.0
Conor Townsend,6.0,2.0
Mattéo Tramoni,0.0,0.0
Adama Traoré,81.0,26.0
Amad Traoré,2.0,0.0
Amadou Traore,3.0,1.0
Bertrand Traoré,17.0,4.0
Charles Traore,2.0,1.0
Hamari Traoré,15.0,4.0
Ibrahima Traoré,2.0,2.0
Ismaël Traoré,10.0,0.0
Kevin Trapp,0.0,0.0
Miguel Trauco,5.0,0.0
Trézéguet,16.0,11.0
Manu Trigueros,14.0,0.0
Christopher Trimmel,8.0,0.0
Francisco Trincão,11.0,4.0
Alessandro Tripaldelli,1.0,0.0
Kieran Trippier,7.0,1.0
Leandro Trossard,12.0,9.0
Alexis Trouillet,1.0,1.0
Adrien Truffert,8.0,3.0
Marvin Tshibuabua,1.0,0.0
Axel Tuanzebe,0.0,0.0
Alessandro Tuia,2.0,0.0
Ľubomír Tupta,0.0,0.0
Tuta,1.0,0.0
Iyenoma Udogie,1.0,0.0
Matthieu Udol,13.0,5.0
Hwang Ui-jo,17.0,10.0
Samuel Umtiti,0.0,0.0
Enes Ünal,4.0,0.0
Cengiz Ünder,10.0,1.0
Dayot Upamecano,4.0,1.0
Mark Uth,18.0,3.0
Tomáš Vaclík,0.0,0.0
Eugeni Valderrama,1.0,0.0
Lautaro Valenti,1.0,0.0
Borja Valero,7.0,0.0
Yan Valery,0.0,0.0
Jesús Vallejo,2.0,0.0
Manu Vallejo,6.0,7.0
Federico Valverde,15.0,1.0
Raphaël Varane,3.0,0.0
Jamie Vardy,19.0,18.0
Ruben Vargas,27.0,9.0
Denis Vavro,0.0,0.0
Franco Vázquez,0.0,0.0
Lucas Vázquez,18.0,7.0
Koke Vegas,0.0,0.0
Gabriel Veiga,1.0,0.0
Miloš Veljković,0.0,0.0
Miguel Veloso,7.0,0.0
Joël Veltman,9.0,4.0
Unai Vencedor Paris,2.0,0.0
Lorenzo Venuti,2.0,2.0
Daniele Verde,5.0,4.0
Simone Verdi,10.0,6.0
Gonzalo Verdú,6.0,0.0
Jordan Veretout,10.0,5.0
Edoardo Vergani,0.0,0.0
Marco Verratti,24.0,6.0
Valerio Verre,10.0,1.0
Mikel Vesga,4.0,4.0
Jannik Vestergaard,7.0,0.0
Rúben Vezo,2.0,0.0
Iñigo Vicente,4.0,1.0
Fede Vico,1.0,0.0
Aleix Vidal,2.0,1.0
Arturo Vidal,3.0,3.0
Nacho Vidal,6.0,0.0
Ronaldo Vieira,2.0,0.0
Luca Vignali,0.0,0.0
Emanuel Vignato,10.0,6.0
Toni Villa,18.0,8.0
Asier Villalibre,3.0,5.0
Gonzalo Villar,19.0,4.0
Iván Villar,0.0,0.0
Rúben Vinagre,4.0,0.0
Carlos Vinícius,2.0,0.0
Vitinha,3.0,0.0
Vitolo,1.0,4.0
Dušan Vlahović,13.0,8.0
Andreas Voglsammer,0.0,0.0
Kevin Vogt,4.0,0.0
Mërgim Vojvoda,7.0,1.0
Kevin Volland,11.0,10.0
Stefan de Vrij,3.0,0.0
Giacomo Vrioni,0.0,1.0
Šime Vrsaljko,1.0,0.0
Nikola Vukčević,1.0,0.0
Miloš Vulić,8.0,2.0
Matěj Vydra,4.0,1.0
Franklin Wadja,1.0,0.0
Walace,6.0,0.0
Theo Walcott,17.0,10.0
Theo Walcott,0.0,0.0
Kyle Walker,23.0,4.0
Kyle Walker-Peters,35.0,12.0
Sebastian Walukiewicz,7.0,0.0
Silas Wamangituka,28.0,22.0
Aaron Wan-Bissaka,19.0,0.0
Joel Ward,1.0,0.0
James Ward-Prowse,5.0,0.0
Daniel Wass,8.0,3.0
Ollie Watkins,25.0,19.0
Timothy Weah,1.0,3.0
Adam Webster,9.0,2.0
Wout Weghorst,10.0,3.0
Mitchell Weiser,2.0,1.0
Shon Weissman,3.0,2.0
Danny Welbeck,9.0,3.0
Wendell,1.0,0.0
Oscar Wendt,2.0,0.0
Timo Werner,22.0,29.0
Ashley Westwood,3.0,0.0
Ben White,15.0,0.0
Georginio Wijnaldum,16.0,4.0
William,0.0,0.0
Brandon Williams,0.0,0.0
Iñaki Williams,19.0,15.0
Neco Williams,5.0,0.0
Rhys Williams,0.0,0.0
Willian,6.0,4.0
Joe Willock,3.0,0.0
Callum Wilson,22.0,14.0
Harry Winks,2.0,0.0
Florian Wirtz,37.0,6.0
Yoane Wissa,30.0,11.0
Axel Witsel,9.0,0.0
Hannes Wolf,7.0,7.0
